rgn_num,rgn_id,estado,ecorgn,km_2010_artificial,km_2010_sandy,km_2015_artificial,km_2015_sandy,km_2020_artificial,km_2020_sandy,change_2010_2020_km_artificial,change_2010_2020_km_sandy
1,Region_1,Baja_California,Upper_Gulf,5.011072864800362,30.179022186893384,5.011072864800362,30.179022186893384,5.028654132097439,31.425913197611507,0.017581267297076764,1.246891010718123
2,Region_2,Baja_California,Midriff_Region,3.1562448446746387,337.0003145070682,3.1562448446746387,337.48776122965944,1.14933701924779,324.9347077443891,-2.0069078254268486,-12.065606762679124
3,Region_3,Baja_California_Sur,Central_Gulf,25.85533595371735,148.0408972900336,23.747218863268813,148.0408972900336,9.687369118723822,143.57425642182025,-16.16796683499353,-4.4666408682133465
4,Region_4,Baja_California_Sur,Southern_Gulf,50.17917424446674,376.63143616209084,50.17917424446674,376.6313566257868,50.09909366811626,376.1348139704945,-0.0800805763504826,-0.49662219159631604
5,Region_5,Sonora,Upper_Gulf,6.343562967789199,28.056978804156216,6.343562967789199,28.056978804156216,8.052036782433289,50.85510437709405,1.7084738146440897,22.798125572937835
6,Region_6,Sonora,Midriff_Region,17.647494219311046,229.88466697061182,17.647494219311046,229.88466697061182,15.558525793392601,192.2802534027568,-2.088968425918445,-37.604413567855005
7,Region_7,Sonora,Central_Gulf,71.55329488433743,303.9144222628264,71.55329488433743,303.96099471681856,59.27449686244502,282.3920768443738,-12.278798021892413,-21.52234541845263
8,Region_8,Sinaloa,Southern_Gulf,145.56297727996932,446.65637019722,140.12687941299723,437.012519983662,116.43494323340154,436.44689943269736,-29.128034046567777,-10.20947076452262
9,Region_9,Nayarit,Southern_Gulf,70.0647743099747,179.06808828716404,34.606019529755955,180.85420085118105,90.76386124601208,161.69340061834768,20.69908693603739,-17.374687668816364
