year,rgn_num,rgn_id,estado,ecorgn,artificial,sandy,rocky,estuary,biogenic,muddy,total_km,sandy_share,artificial_share
2010,1,Region_1,Baja_California,Upper_Gulf,5.011072864800362,30.179022186893384,7.471125549096446,0.173199557446185,0,0,42.83442015823638,0.7045507345589792,0.11698705961908096
2010,2,Region_2,Baja_California,Midriff_Region,3.1562448446746387,337.0003145070682,173.5992043544269,0.06199976919464807,5.716187394427954,0.44446629156823103,519.9784171613605,0.6481044277699121,0.006069953560582472
2010,3,Region_3,Baja_California_Sur,Central_Gulf,25.85533595371735,148.0408972900336,87.9422716974026,0.07155332529022257,0,0,261.91005826644374,0.5652356319184585,0.09871837731185741
2010,4,Region_4,Baja_California_Sur,Southern_Gulf,50.17917424446674,376.63143616209084,296.22116081569374,0,6.752604668482477,0.9861502403151962,730.7705261310489,0.515389472747495,0.06866611672221182
2010,5,Region_5,Sonora,Upper_Gulf,6.343562967789199,28.056978804156216,33.25934233495107,0,14.385057094392808,23.847600481072643,105.89254168236194,0.264957081569698,0.05990566348683478
2010,6,Region_6,Sonora,Midriff_Region,17.647494219311046,229.88466697061182,80.75239137221736,0.07030295470514689,23.73255091127552,47.946620354046836,400.0340267821677,0.5746627826132199,0.04411498282100066
2010,7,Region_7,Sonora,Central_Gulf,71.55329488433743,303.9144222628264,126.62315660816313,0.5392548429101349,168.6549623266615,79.43460713184773,750.7196980567464,0.40483075514005457,0.09531293113735342
2010,8,Region_8,Sinaloa,Southern_Gulf,145.56297727996932,446.65637019722,269.6952577771289,2.6372368503712185,508.1345495925991,25.570151011715236,1398.256542709004,0.31943806916280254,0.1041031976849923
2010,9,Region_9,Nayarit,Southern_Gulf,70.0647743099747,179.06808828716404,86.98706902312095,1.0974969915418382,20.55204830440925,0,357.7694769162108,0.5005124803564547,0.19583776378548856
2015,1,Region_1,Baja_California,Upper_Gulf,5.011072864800362,30.179022186893384,11.865489744922114,0.173199557446185,0,0,47.22878435406204,0.6389963790016068,0.10610209289389366
2015,2,Region_2,Baja_California,Midriff_Region,3.1562448446746387,337.48776122965944,173.5992043544269,0.06199976919464807,5.716187394427954,0.44446629156823103,520.4658638839519,0.6484339985550118,0.006064268694052883
2015,3,Region_3,Baja_California_Sur,Central_Gulf,23.747218863268813,148.0408972900336,87.9422716974026,0.07155332529022257,0,0,259.80194117599524,0.5698221368936871,0.09140508633529398
2015,4,Region_4,Baja_California_Sur,Southern_Gulf,50.17917424446674,376.6313566257868,283.79350627331974,0,6.752604668482477,0.9861502403151962,718.3427920523709,0.5243058896014209,0.06985407913831816
2015,5,Region_5,Sonora,Upper_Gulf,6.343562967789199,28.056978804156216,33.25934233495107,0,14.385057094392808,23.847600481072643,105.89254168236194,0.264957081569698,0.05990566348683478
2015,6,Region_6,Sonora,Midriff_Region,17.647494219311046,229.88466697061182,80.84367910441084,0.07030295470514689,23.73255091127552,50.1201950024004,402.2988891627148,0.571427545944906,0.043866624280370053
2015,7,Region_7,Sonora,Central_Gulf,71.55329488433743,303.96099471681856,126.62315660816313,0.5392548429101349,167.65923488939183,67.99080493999448,738.3267408816157,0.41168899605866516,0.09691277712479654
2015,8,Region_8,Sinaloa,Southern_Gulf,140.12687941299723,437.012519983662,270.82959411898906,2.6372368503712185,505.46239488371407,19.149007437608734,1375.2176326873423,0.31777699005333904,0.10189433009171958
2015,9,Region_9,Nayarit,Southern_Gulf,34.606019529755955,180.85420085118105,87.26879649602347,1.1672752282099226,7.737669615431254,0,311.63396172060163,0.5803417568888964,0.11104700957074219
2020,1,Region_1,Baja_California,Upper_Gulf,5.028654132097439,31.425913197611507,10.123335704690387,0.173199557446185,0,0,46.75110259184551,0.6721961933597888,0.1075622574295083
2020,2,Region_2,Baja_California,Midriff_Region,1.14933701924779,324.9347077443891,190.49753717454053,0.06199976919464807,4.17601365295616,1.7813119279250285,522.6009072882532,0.6217645304721284,0.00219926334458858
2020,3,Region_3,Baja_California_Sur,Central_Gulf,9.687369118723822,143.57425642182025,106.98028909719251,0.07155332529022257,0,0.016718845476584036,260.33018680850336,0.5515082909975102,0.03721185482746097
2020,4,Region_4,Baja_California_Sur,Southern_Gulf,50.09909366811626,376.1348139704945,295.86231565222397,0,6.752604796521586,0.9861502403151962,729.8349783276715,0.5153696727887199,0.06864441299170433
2020,5,Region_5,Sonora,Upper_Gulf,8.052036782433289,50.85510437709405,54.75973427082156,0,14.649829721341803,11.863449286470747,140.18015443816145,0.36278390889865997,0.057440632839260666
2020,6,Region_6,Sonora,Midriff_Region,15.558525793392601,192.2802534027568,116.39615624821081,0,29.83493292166804,46.48730164206304,400.55717000809125,0.480031984944553,0.03884221019705706
2020,7,Region_7,Sonora,Central_Gulf,59.27449686244502,282.3920768443738,133.5544306192419,0.5005760069637805,234.95114642348008,47.73610221405172,758.4088289705563,0.3723480872812163,0.07815639085175553
2020,8,Region_8,Sinaloa,Southern_Gulf,116.43494323340154,436.44689943269736,278.35448835712594,2.659483930906416,581.3443548236852,18.224817168087927,1433.4649869459045,0.30446987084252225,0.08122622058699472
2020,9,Region_9,Nayarit,Southern_Gulf,90.76386124601208,161.69340061834768,80.97033533275433,0.985881878432907,21.893122747547345,0,356.3066018230943,0.45380411081641486,0.25473527793648965
