"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"110","cazon","cazon",2009,1.584459,93.0991845433201,63.1348297869497,126.129008722777,0.52975449424911,0.3592508354112,0.717701337061502,0.548660612605189,0.404981028090466,0.809059845365102
"111","cazon","cazon",2010,1.980713,95.2916651665353,65.2630746693253,128.254287394156,0.54223018315444,0.371361009059139,0.72979463232738,0.670093324179684,0.497872702546165,0.978414041961673
"112","cazon","cazon",2011,1.41014,97.199154008093,66.9961911948534,130.309312362145,0.553084207188077,0.381222816903747,0.741488168827476,0.467701111838052,0.348863420236336,0.678548311307515
"113","cazon","cazon",2012,1.59489,98.9957849675861,68.5268962876502,132.252700222161,0.563307425897965,0.389932859921382,0.752546466039879,0.519376967983378,0.388771878027665,0.75030584230422
"114","cazon","cazon",2013,2.011514,100.863132734088,70.0989182303026,134.174990053196,0.573933038533381,0.39887800475013,0.763484710904597,0.64292344337016,0.483303725834385,0.925082358524458
"115","cazon","cazon",2014,2.694042,102.716824400849,71.5574608240612,136.341718274927,0.584480945007921,0.407177427541936,0.775813863076105,0.845534695726186,0.6370070728506,1.21371884728096
"116","cazon","cazon",2015,2.9441775,103.961906558686,72.7263229783098,137.763724690835,0.591565731755073,0.413828505984871,0.783905387114404,0.912973999191178,0.688965965513979,1.30509166017826
"117","cazon","cazon",2016,3.35263615,104.664727869394,72.7862719960785,138.31731951509,0.59556493700943,0.414169628860915,0.787055461388211,1.03265375897026,0.781409190438639,1.4849287056734
"118","cazon","cazon",2017,3.35314,104.925843564262,72.1528882782383,138.192464327926,0.597050741783703,0.410565538526978,0.786345008371306,1.03023872986194,0.782232723969836,1.4981890591335
"119","cazon","cazon",2018,2.8923504,105.14148378965,70.3551364985908,137.842526706317,0.598277781301828,0.400335942108016,0.784353787624705,0.886840379386492,0.676450987959135,1.32532915169796
"120","cazon","cazon",2019,3.5962613,105.668402018554,67.8758635118313,137.86178644529,0.601276059978842,0.386228342630653,0.784463379704688,1.09717209916929,0.840961265974678,1.70806552521211
"121","cazon","cazon",2020,3.3917137,106.079986919678,64.874361780737,137.788759419201,0.603618067078102,0.369149148657651,0.784047840132972,1.03075246835028,0.793549552379432,1.68544561146636
"122","cazon","cazon",2021,4.056176,106.22953964868,61.2922244816573,138.016542020842,0.604469054449306,0.348766012731022,0.785343972397966,1.23094924686891,0.947445646088035,2.13343817966512
"123","cazon","cazon",2022,3.908951,106.198562424705,55.8280475095496,138.067658634526,0.604292787345565,0.317673664043482,0.78563483698462,1.18661612012849,0.912718643554325,2.25723326767018
"124","cazon","cazon",2023,4.765673,106.150666813109,49.08006393412,138.500639934921,0.604020250957386,0.279276178139191,0.788098594223044,1.44733867859157,1.1092798264982,3.13031307463502
"125","cazon","cazon",2024,5.6245745,105.172931924727,40.1294444579912,139.500775767584,0.598456727991585,0.228345217604446,0.793789583406373,1.72406782867153,1.29981548404133,4.51850930974886
"126","corvina","corvina",2000,1.863289,202.355253430251,129.211912850651,277.818429123584,0.438957186755232,0.280291698874691,0.602654954638381,0.338128853689227,0.246283697219838,0.529534377835962
"127","corvina","corvina",2001,4.480054,207.783635386578,133.143211802936,285.141535123499,0.450732652090524,0.288819631306076,0.618540531877131,0.771065989578985,0.561878487356391,1.20332754684335
"128","corvina","corvina",2002,4.651661,211.763323712842,136.711692239154,290.23819295373,0.459365552705884,0.296560523161958,0.629596407843225,0.770792618754041,0.5623850023994,1.19394035848189
