"year","Major_Functional_Group","estimated_genus_name","estimated_family_name","OHI_region_est","total_weight_mt","total_value_peso","Stock_Status_RAM","Stock_Status_Carta","Stock_Status_CMSY","Carta_provenance","RAM_provenance","Stock_Status_RAM_capped","Stock_Status_Carta_capped","Stock_Status_CMSY_capped","StockStatus_final","StockStatus_source","StockStatus_est.level"
2008,"Sharks","squatina","Squatinidae","region_8",16.19855,124151,NA,NA,1.11685268983767,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"synodus",NA,"region_8",14.876,55376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Pelagic marine fish (excl. anchovy & sardine)","thunnus","Scombridae","region_8",58738.2094,560980645,1.155,NA,0.751914821001652,NA,"value was sourced from 2 or more formal assessments (RAM or other*)",1,NA,0.751914821001652,1,"RAM","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","trachinotus","Carangidae","region_8",74.3674,642375,NA,NA,1.2128038647075,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"unknown",NA,"region_8",282.1624,4566069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Pelagic marine fish (excl. anchovy & sardine)","xiphias","Xiphiidae","region_8",108.79525,2094269,1.73,NA,0.747735365802909,NA,"value was sourced from 1 formal assessment (RAM or other*)",1,NA,0.747735365802909,1,"RAM","genus level"
2008,NA,NA,NA,"region_8",12279.4922,566308143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Pelagic marine fish (excl. anchovy & sardine)","ablennes","Belonidae","region_9",0.73625,10718,NA,NA,1.98890401760014,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","acanthurus","Acanthuridae","region_9",1.715,38375,NA,NA,1.94257060139207,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"anguilla",NA,"region_9",0.25,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Demersal marine fishes","anisotremus","Haemulidae","region_9",11.6085,258333,NA,NA,0.257746465858027,NA,NA,NA,NA,0.257746465858027,0.257746465858027,"CMSY","genus level"
2008,NA,"anoplopoma",NA,"region_9",0.45,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,"ariopsis",NA,"region_9",6.958,58203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Demersal marine fishes","balistes","Balistidae","region_9",65.83545,825586,NA,NA,0.532630304920671,NA,NA,NA,NA,0.532630304920671,0.532630304920671,"CMSY","genus level"
2008,"Demersal marine fishes","brotula","Ophidiidae","region_9",2.7155,34655,NA,NA,1.54927227181374,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"caranx",NA,"region_9",0.5236,3085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Sharks","carcharhinus","Carcharhinidae","region_9",157.0055,1294611,NA,NA,0.35823786622822,NA,NA,NA,NA,0.35823786622822,0.35823786622822,"CMSY","genus level"
2008,"Demersal marine fishes","centropomus","Centropomidae","region_9",359.1147,9624923,NA,NA,0.443814132582368,NA,NA,NA,NA,0.443814132582368,0.443814132582368,"CMSY","genus level"
2008,"Diadromous fishes","chanos","Chanidae","region_9",0.376,5366,NA,NA,0.430458546650898,NA,NA,NA,NA,0.430458546650898,0.430458546650898,"CMSY","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","coryphaena","Coryphaenidae","region_9",10.2933,140415,NA,NA,0.935556775781893,NA,NA,NA,NA,0.935556775781893,0.935556775781893,"CMSY","genus level"
2008,"Demersal marine fishes","cynoscion","Sciaenidae","region_9",177.4378,3907996,NA,NA,1.27531765800353,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","diapterus","Gerreidae","region_9",9.699,70285,NA,NA,1.93702304180851,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","epinephelus","Serranidae","region_9",8.547,236995,NA,NA,0.309464672547915,NA,NA,NA,NA,0.309464672547915,0.309464672547915,"CMSY","genus level"
2008,"Demersal marine fishes","eucinostomus","Gerreidae","region_9",13.125,119895,NA,NA,0.46439497554941,NA,NA,NA,NA,0.46439497554941,0.46439497554941,"CMSY","genus level"
2008,"Demersal marine fishes","eugerres","Gerreidae","region_9",3.044,23582,NA,NA,0.372333584952383,NA,NA,NA,NA,0.372333584952383,0.372333584952383,"CMSY","genus level"
2008,NA,"farfantepenaeus",NA,"region_9",2.7778,124200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Demersal marine fishes","gerres","Gerreidae","region_9",79.4028,601531,NA,NA,1.53666473224016,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"ginglymostoma",NA,"region_9",0.8871,4830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Demersal marine fishes","haemulon","Haemulidae","region_9",275.9607,1918149,NA,NA,0.65510533487373,NA,NA,NA,NA,0.65510533487373,0.65510533487373,"CMSY","genus level"
2008,"Demersal marine fishes","haemulopsis","Haemulidae","region_9",5.252,69915,NA,NA,0.35392029786528,NA,NA,NA,NA,0.35392029786528,0.35392029786528,"CMSY","genus level"
2008,"Demersal marine fishes","hoplopagrus","Lutjanidae","region_9",36.5764,866117,NA,NA,0.599332157813036,NA,NA,NA,NA,0.599332157813036,0.599332157813036,"CMSY","genus level"
2008,"Demersal marine fishes","hypanus","Dasyatidae","region_9",31.281,263268,NA,NA,1.47823296858283,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","hyporthodus","Serranidae","region_9",6.989,234610,NA,NA,0.32869029648031,NA,NA,NA,NA,0.32869029648031,0.32869029648031,"CMSY","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","istiophorus","Istiophoridae","region_9",4.76075,37525,NA,NA,0.60464833292131,NA,NA,NA,NA,0.60464833292131,0.60464833292131,"CMSY","genus level"
2008,NA,"katsuwonus",NA,"region_9",9.234,53527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,"litopenaeus",NA,"region_9",23.314,1664350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Demersal marine fishes","lutjanus","Lutjanidae","region_9",640.7639,24507632,NA,NA,0.316353366755475,NA,NA,NA,NA,0.316353366755475,0.316353366755475,"CMSY","genus level"
2008,"Demersal marine fishes","menticirrhus","Sciaenidae","region_9",4.969,21635,NA,NA,0.557143386946828,NA,NA,NA,NA,0.557143386946828,0.557143386946828,"CMSY","genus level"
2008,"Demersal marine fishes","microlepidotus","Haemulidae","region_9",0.655,7370,NA,NA,0.150532632452127,NA,NA,NA,NA,0.150532632452127,0.150532632452127,"CMSY","genus level"
2008,"Demersal marine fishes","micropogonias","Sciaenidae","region_9",81.8825,955324,NA,NA,1.12865612006339,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","mobula","Myliobatidae","region_9",44.224,450695,NA,NA,1.25868614327862,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","mugil","Mugilidae","region_9",156.19,1380737,NA,NA,0.555589431498764,NA,NA,NA,NA,0.555589431498764,0.555589431498764,"CMSY","genus level"
2008,"Sharks","mustelus","Triakidae","region_9",0.4,3840,NA,NA,1.21901113747683,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Demersal marine fishes","mycteroperca","Serranidae","region_9",0.906,31980,NA,NA,0.290167561749075,NA,NA,NA,NA,0.290167561749075,0.290167561749075,"CMSY","genus level"
2008,NA,"nei",NA,"region_9",1400.9545,14205155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Demersal marine fishes","nematistius","Nematistiidae","region_9",0.1143,1270,NA,NA,1.9827610694022,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"nicholsina",NA,"region_9",0.3,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Crustaceans","panulirus","Palinuridae","region_9",3.424,321360,NA,NA,0.430105582982257,NA,NA,NA,NA,0.430105582982257,0.430105582982257,"CMSY","genus level"
2008,"Demersal marine fishes","paralabrax","Serranidae","region_9",0.9688,9300,NA,NA,0.233977551765241,NA,NA,NA,NA,0.233977551765241,0.233977551765241,"CMSY","genus level"
2008,NA,"penaeus",NA,"region_9",21.1982,1824755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Sharks","prionace","Carcharhinidae","region_9",47.125,289730,1.56,NA,0.536674359968421,NA,"value was sourced from 1 formal assessment (RAM or other*)",1,NA,0.536674359968421,1,"RAM","genus level"
2008,"Demersal marine fishes","pseudobatos","Rhinobatidae","region_9",0.264,4320,NA,NA,1.04360962030965,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"rimapenaeus",NA,"region_9",4.7534,98928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Pelagic marine fish (excl. anchovy & sardine)","sarda","Carangidae","region_9",2.709,37121,NA,NA,1.6366747722618,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"scomber",NA,"region_9",0.48,8640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Pelagic marine fish (excl. anchovy & sardine)","scomberomorus","Scombridae","region_9",459.8187,5873945,NA,NA,0.958234949496403,NA,NA,NA,NA,0.958234949496403,0.958234949496403,"CMSY","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","selene","Carangidae","region_9",337.523,1491371,NA,NA,1.02962342648133,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","seriola","Carangidae","region_9",11.2409,313729,NA,NA,0.702143319639426,NA,NA,NA,NA,0.702143319639426,0.702143319639426,"CMSY","genus level"
2008,"Demersal marine fishes","sphoeroides","Tetraodontidae","region_9",44.5375,1319578,NA,NA,1.56017957482906,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","sphyraena","Sphyraenidae","region_9",1.033,10372,NA,NA,0.404378839729851,NA,NA,NA,NA,0.404378839729851,0.404378839729851,"CMSY","genus level"
2008,"Sharks","sphyrna","Sphyrnidae","region_9",48.77125,393565,NA,NA,1.52558778841422,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,"Sharks","squatina","Squatinidae","region_9",7.1725,82850,NA,NA,1.11685268983767,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"synodus",NA,"region_9",23.506,109840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Pelagic marine fish (excl. anchovy & sardine)","thunnus","Scombridae","region_9",3.31,40050,1.155,NA,0.751914821001652,NA,"value was sourced from 2 or more formal assessments (RAM or other*)",1,NA,0.751914821001652,1,"RAM","genus level"
2008,"Pelagic marine fish (excl. anchovy & sardine)","trachinotus","Carangidae","region_9",12.0126,101414,NA,NA,1.2128038647075,NA,NA,NA,NA,1,1,"CMSY","genus level"
2008,NA,"trichiurus",NA,"region_9",6.235,273025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,"unknown",NA,"region_9",73.826,1360945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,NA,NA,"region_9",4387.1122,85440623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,"penaeus",NA,NA,3.2,140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","balistes","Balistidae","region_1",3.293,31121,NA,NA,0.605667501526432,NA,NA,NA,NA,0.605667501526432,0.605667501526432,"CMSY","genus level"
2009,"Demersal marine fishes","brotula","Ophidiidae","region_1",28.2522,172732,NA,NA,1.45931237282743,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","cynoscion","Sciaenidae","region_1",262.11055,2240478,NA,NA,1.23036209225205,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","diplectrum","Serranidae","region_1",0.1987,3854,NA,NA,0.304337668820604,NA,NA,NA,NA,0.304337668820604,0.304337668820604,"CMSY","genus level"
2009,NA,"dosidicus",NA,"region_1",2.258,22807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","epinephelus","Serranidae","region_1",0.033,450,NA,NA,0.315260021463681,NA,NA,NA,NA,0.315260021463681,0.315260021463681,"CMSY","genus level"
2009,"Demersal marine fishes","hypanus","Dasyatidae","region_1",14.9919,182710,NA,NA,1.50139943688683,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","hyporthodus","Serranidae","region_1",6.83,314458,NA,NA,0.356691652278374,NA,NA,NA,NA,0.356691652278374,0.356691652278374,"CMSY","genus level"
2009,"Demersal marine fishes","lutjanus","Lutjanidae","region_1",0.177,3940,NA,NA,0.328394923885713,NA,NA,NA,NA,0.328394923885713,0.328394923885713,"CMSY","genus level"
2009,"Demersal marine fishes","menticirrhus","Sciaenidae","region_1",3.5694,24256,NA,NA,0.617355416736708,NA,NA,NA,NA,0.617355416736708,0.617355416736708,"CMSY","genus level"
2009,"Demersal marine fishes","merluccius","Merlucciidae","region_1",427.0132,3896708,NA,NA,1.84915586728911,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","micropogonias","Sciaenidae","region_1",1104.52,6711752,NA,NA,1.1872543312901,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","mobula","Myliobatidae","region_1",208.631,1535955,NA,NA,1.23706462669171,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","mugil","Mugilidae","region_1",1.341,8046,NA,NA,0.596764826428002,NA,NA,NA,NA,0.596764826428002,0.596764826428002,"CMSY","genus level"
2009,"Demersal marine fishes","mycteroperca","Serranidae","region_1",6.6736,87889,NA,NA,0.29927858682767,NA,NA,NA,NA,0.29927858682767,0.29927858682767,"CMSY","genus level"
2009,NA,"nei",NA,"region_1",975.62995,26293608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,"panopea",NA,"region_1",50.919,873520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Crustaceans","panulirus","Palinuridae","region_1",1.746,160460,NA,NA,0.422305331870768,NA,NA,NA,NA,0.422305331870768,0.422305331870768,"CMSY","genus level"
2009,"Demersal marine fishes","paralabrax","Serranidae","region_1",4.667,64835,NA,NA,0.244370531851871,NA,NA,NA,NA,0.244370531851871,0.244370531851871,"CMSY","genus level"
2009,NA,"penaeus",NA,"region_1",327.3382,19649477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Sharks","prionace","Carcharhinidae","region_1",0.4,3200,1.58,NA,0.574392441256825,NA,"value was sourced from 1 formal assessment (RAM or other*)",1,NA,0.574392441256825,1,"RAM","genus level"
2009,"Demersal marine fishes","pseudobatos","Rhinobatidae","region_1",76.58025,870218,NA,NA,1.00157759191494,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","scomberomorus","Scombridae","region_1",719.931,7777692,NA,NA,1.01741173550371,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","scorpaena","Scorpaenidae","region_1",0.07,529,NA,NA,0.964618761128723,NA,NA,NA,NA,0.964618761128723,0.964618761128723,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","seriola","Carangidae","region_1",0.636,4716,NA,NA,0.791466457109776,NA,NA,NA,NA,0.791466457109776,0.791466457109776,"CMSY","genus level"
2009,"Demersal marine fishes","sphoeroides","Tetraodontidae","region_1",0.32175,3715,NA,NA,1.61481259795835,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Sharks","squatina","Squatinidae","region_1",25.9945,373393,NA,NA,1.04885138329497,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","trachinotus","Carangidae","region_1",0.868,4978,NA,NA,1.36889517750876,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","anisotremus","Haemulidae","region_2",1.8557,9757,NA,NA,0.276459569962295,NA,NA,NA,NA,0.276459569962295,0.276459569962295,"CMSY","genus level"
2009,NA,"anoplopoma",NA,"region_2",0.03,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","balistes","Balistidae","region_2",6.334,44294,NA,NA,0.605667501526432,NA,NA,NA,NA,0.605667501526432,0.605667501526432,"CMSY","genus level"
2009,"Demersal marine fishes","brotula","Ophidiidae","region_2",0.0209,228,NA,NA,1.45931237282743,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,NA,"caulolatilus",NA,"region_2",0.5294,4096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","cynoscion","Sciaenidae","region_2",24.9749,260765,NA,NA,1.23036209225205,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","diplectrum","Serranidae","region_2",1.74035,43630,NA,NA,0.304337668820604,NA,NA,NA,NA,0.304337668820604,0.304337668820604,"CMSY","genus level"
2009,NA,"dosidicus",NA,"region_2",220.4942,699634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","epinephelus","Serranidae","region_2",0.1562,3184,NA,NA,0.315260021463681,NA,NA,NA,NA,0.315260021463681,0.315260021463681,"CMSY","genus level"
2009,NA,"especies",NA,"region_2",5.713,22852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,"gelidium",NA,"region_2",684,798000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,"ginglymostoma",NA,"region_2",0.3872,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","haemulon","Haemulidae","region_2",0.055,300,NA,NA,0.79369528632131,NA,NA,NA,NA,0.79369528632131,0.79369528632131,"CMSY","genus level"
2009,"Demersal marine fishes","hypanus","Dasyatidae","region_2",24.6099,97773,NA,NA,1.50139943688683,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","hyporthodus","Serranidae","region_2",11.9017,606808,NA,NA,0.356691652278374,NA,NA,NA,NA,0.356691652278374,0.356691652278374,"CMSY","genus level"
2009,"Sharks","isurus","Lamnidae","region_2",0.305,4174,1.347,NA,0.933656287796495,NA,"value was sourced from 1 formal assessment (RAM or other*)",1,NA,0.933656287796495,1,"RAM","genus level"
2009,"Demersal marine fishes","lutjanus","Lutjanidae","region_2",1.0053,22233,NA,NA,0.328394923885713,NA,NA,NA,NA,0.328394923885713,0.328394923885713,"CMSY","genus level"
2009,"Demersal marine fishes","menticirrhus","Sciaenidae","region_2",0.218,1560,NA,NA,0.617355416736708,NA,NA,NA,NA,0.617355416736708,0.617355416736708,"CMSY","genus level"
2009,"Demersal marine fishes","merluccius","Merlucciidae","region_2",0.0264,192,NA,NA,1.84915586728911,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,NA,"mesocentrotus",NA,"region_2",3.084,18504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","micropogonias","Sciaenidae","region_2",45.163,271861,NA,NA,1.1872543312901,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","mobula","Myliobatidae","region_2",3.2144,14960,NA,NA,1.23706462669171,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","mugil","Mugilidae","region_2",6.577,37854,NA,NA,0.596764826428002,NA,NA,NA,NA,0.596764826428002,0.596764826428002,"CMSY","genus level"
2009,"Sharks","mustelus","Triakidae","region_2",1.1902,21640,NA,NA,1.28103189781892,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","mycteroperca","Serranidae","region_2",167.5667,1459585,NA,NA,0.29927858682767,NA,NA,NA,NA,0.29927858682767,0.29927858682767,"CMSY","genus level"
2009,NA,"nei",NA,"region_2",652.9281,12007199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,"octopus",NA,"region_2",0.385,12250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,"opistognathus",NA,"region_2",0.267,1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","orthopristis","Haemulidae","region_2",0.88,5443,NA,NA,0.209307617309669,NA,NA,NA,NA,0.209307617309669,0.209307617309669,"CMSY","genus level"
2009,NA,"panopea",NA,"region_2",28.792,448920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Crustaceans","panulirus","Palinuridae","region_2",4.758,499600,NA,NA,0.422305331870768,NA,NA,NA,NA,0.422305331870768,0.422305331870768,"CMSY","genus level"
2009,"Demersal marine fishes","paralabrax","Serranidae","region_2",163.2421,1385938,NA,NA,0.244370531851871,NA,NA,NA,NA,0.244370531851871,0.244370531851871,"CMSY","genus level"
2009,NA,"penaeus",NA,"region_2",3.6752,286290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Sharks","prionace","Carcharhinidae","region_2",2.86,20800,1.58,NA,0.574392441256825,NA,"value was sourced from 1 formal assessment (RAM or other*)",1,NA,0.574392441256825,1,"RAM","genus level"
2009,"Demersal marine fishes","pseudobatos","Rhinobatidae","region_2",9.1757,61723,NA,NA,1.00157759191494,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","sarda","Carangidae","region_2",20.186,60708,NA,NA,1.34513357034445,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","scomberomorus","Scombridae","region_2",293.693,3362387,NA,NA,1.01741173550371,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","scorpaena","Scorpaenidae","region_2",9.5218,51614,NA,NA,0.964618761128723,NA,NA,NA,NA,0.964618761128723,0.964618761128723,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","seriola","Carangidae","region_2",26.747,233044,NA,NA,0.791466457109776,NA,NA,NA,NA,0.791466457109776,0.791466457109776,"CMSY","genus level"
2009,"Sharks","squatina","Squatinidae","region_2",35.5653,411964,NA,NA,1.04885138329497,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,NA,"unknown",NA,"region_2",3.322,142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,"region_2",250.45,430200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","aetobatus","Myliobatidae","region_3",0.1793,1272,NA,NA,1.88417265725948,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","anisotremus","Haemulidae","region_3",7.5963,56536,NA,NA,0.276459569962295,NA,NA,NA,NA,0.276459569962295,0.276459569962295,"CMSY","genus level"
2009,"Demersal marine fishes","balistes","Balistidae","region_3",48.1501,349494,NA,NA,0.605667501526432,NA,NA,NA,NA,0.605667501526432,0.605667501526432,"CMSY","genus level"
2009,NA,"bathygobius",NA,"region_3",0.32,2680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","brotula","Ophidiidae","region_3",1.0296,35004,NA,NA,1.45931237282743,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","calamus","Sparidae","region_3",13.889,103171,NA,NA,1.61493260695634,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Sharks","carcharhinus","Carcharhinidae","region_3",4.095,25350,NA,NA,0.383060813040765,NA,NA,NA,NA,0.383060813040765,0.383060813040765,"CMSY","genus level"
2009,NA,"caulolatilus",NA,"region_3",37.4726,340750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","centropomus","Centropomidae","region_3",0.0385,1400,NA,NA,0.508704343651316,NA,NA,NA,NA,0.508704343651316,0.508704343651316,"CMSY","genus level"
2009,"Pelagic marine fish (excl. anchovy & sardine)","coryphaena","Coryphaenidae","region_3",14.6762,231761,NA,NA,0.957898579362081,NA,NA,NA,NA,0.957898579362081,0.957898579362081,"CMSY","genus level"
2009,"Demersal marine fishes","cynoscion","Sciaenidae","region_3",48.4385,623984,NA,NA,1.23036209225205,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","diplectrum","Serranidae","region_3",4.1228,112040,NA,NA,0.304337668820604,NA,NA,NA,NA,0.304337668820604,0.304337668820604,"CMSY","genus level"
2009,NA,"dosidicus",NA,"region_3",4383.3347,7923340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","epinephelus","Serranidae","region_3",0.462,17835,NA,NA,0.315260021463681,NA,NA,NA,NA,0.315260021463681,0.315260021463681,"CMSY","genus level"
2009,"Anchovy & Sardine (small pelagics)","etrumeus","Dussumieriidae","region_3",23.2,20000,NA,NA,1.6788550336723,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","eucinostomus","Gerreidae","region_3",4.505,36486,NA,NA,0.648881134188389,NA,NA,NA,NA,0.648881134188389,0.648881134188389,"CMSY","genus level"
2009,"Demersal marine fishes","eugerres","Gerreidae","region_3",0.073,657,NA,NA,0.397827610714677,NA,NA,NA,NA,0.397827610714677,0.397827610714677,"CMSY","genus level"
2009,NA,"ginglymostoma",NA,"region_3",0.055,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Demersal marine fishes","haemulon","Haemulidae","region_3",37.768,291044,NA,NA,0.79369528632131,NA,NA,NA,NA,0.79369528632131,0.79369528632131,"CMSY","genus level"
2009,"Demersal marine fishes","haemulopsis","Haemulidae","region_3",0.1,600,NA,NA,0.370361548427191,NA,NA,NA,NA,0.370361548427191,0.370361548427191,"CMSY","genus level"
2009,"Demersal marine fishes","hoplopagrus","Lutjanidae","region_3",15.2313,275348,NA,NA,0.624885751646691,NA,NA,NA,NA,0.624885751646691,0.624885751646691,"CMSY","genus level"
2009,"Demersal marine fishes","hypanus","Dasyatidae","region_3",35.0933,260862,NA,NA,1.50139943688683,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","hyporthodus","Serranidae","region_3",28.872,985968,NA,NA,0.356691652278374,NA,NA,NA,NA,0.356691652278374,0.356691652278374,"CMSY","genus level"
2009,"Sharks","isurus","Lamnidae","region_3",0.407,3700,1.347,NA,0.933656287796495,NA,"value was sourced from 1 formal assessment (RAM or other*)",1,NA,0.933656287796495,1,"RAM","genus level"
2009,"Demersal marine fishes","lutjanus","Lutjanidae","region_3",258.6704,6824258,NA,NA,0.328394923885713,NA,NA,NA,NA,0.328394923885713,0.328394923885713,"CMSY","genus level"
2009,"Demersal marine fishes","menticirrhus","Sciaenidae","region_3",0.7568,4128,NA,NA,0.617355416736708,NA,NA,NA,NA,0.617355416736708,0.617355416736708,"CMSY","genus level"
2009,"Demersal marine fishes","microlepidotus","Haemulidae","region_3",1.95,10950,NA,NA,0.136829311324485,NA,NA,NA,NA,0.136829311324485,0.136829311324485,"CMSY","genus level"
2009,"Demersal marine fishes","micropogonias","Sciaenidae","region_3",2.596,16880,NA,NA,1.1872543312901,NA,NA,NA,NA,1,1,"CMSY","genus level"
2009,"Demersal marine fishes","mobula","Myliobatidae","region_3",1.571,21699,NA,NA,1.23706462669171,NA,NA,NA,NA,1,1,"CMSY","genus level"
