"state","landing_site","inside_GOC","est_habitat","lat_final","lon_final","FLAGS","HemKey_lat","HemKey_lon","MelKey_lat","MelKey_lon","OHI_region_draft","site_notes_Mel"
"BAJA CALIFORNIA SUR","PUNTA ENTRADA","no",NA,24.54,-112.055,NA,NA,NA,24.54,-112.055,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","CAMPO ENMEDIO","no",NA,31.4482,-116.5471,NA,NA,NA,31.4482,-116.5471,"Baja_California_North",NA
"SINALOA","EL EBANITO",NA,NA,22.7966952777778,-105.832328888889,"alert 2: multiple lat-long values in Hem's key that are more than 1 degree apart",22.7966952777778,-105.832328888889,NA,NA,NA,NA
"SINALOA","GRULLA MARGEN IZQUIERDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","TEODORO BELTRAN",NA,NA,23.009387,-106.1562639,"high confidence",23.009387,-106.1562639,NA,NA,NA,NA
"SINALOA","GUSTAVO DIAZ ORDAZ (PRESA BACURA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","SAN SEBASTIAN DEL OESTE",NA,"freshwater",20.7610819666667,-104.852237083333,"high confidence",20.7610819666667,-104.852237083333,20.7611,-104.8128,"Nayarit/Jalisco","Mountain town in Sierra, not coastal; fishing in streams"
"BAJA CALIFORNIA SUR","ADOLFO LOPEZ MATEOS (PRESA)","no",NA,25.1889,-112.1185,NA,NA,NA,25.1889,-112.1185,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","AGUAS LITORALES (PUNTA ABREOJOS)","no",NA,26.72,-113.56,NA,NA,NA,26.72,-113.56,"Baja_California_Sur_North",NA
"SINALOA","IGUANITO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","PUERTA DE MEXICO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","EMBARCADERO EL LIMON",NA,"marine",20.63,-105.3,NA,NA,NA,20.63,-105.3,"Nayarit/Jalisco","Likely the “El Limón” coastal embarcadero near Bahía de Banderas not the inland “El Limón” town"
"BAJA CALIFORNIA SUR","PUERTO CUCHILLO","yes",NA,24.97,-110.93,NA,NA,NA,24.97,-110.93,"Baja_California_Sur_South",NA
"SINALOA","LA CORTINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
