"region_id","year","Pressure","RHO_score"
1,2025,0.052471810951829,0.947528189048171
2,2025,0.112235740340989,0.887764259659011
3,2025,0.0196805366060951,0.980319463393905
4,2025,0.00436738026993615,0.995632619730064
6,2025,0.0187019258737564,0.981298074126244
7,2025,0.0425029025777527,0.957497097422247
8,2025,0.145331182082494,0.854668817917506
9,2025,0.0444444451067183,0.955555554893282
