city,CVE_ENT,CVE_MUN,CVE_LOC,NOM_MUN,ID_Beach,Name,length_km,equitable_access_score,Category,urban_rural,largely_gated_blocked,malecon,public_roads_within_1km,vehicle,public_transportation,parking,number_paths,protected_fee,notes
Mazatlán,25,12,1,Mazatlán,1348,Playa La Escopama,19.42284904858362,9,NA,NA,no,no,yes,NA,no,easy,NA,NA,NA
Mazatlán,25,12,1,Mazatlán,1349,NA,0.8606628586307568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazatlán,25,12,1,Mazatlán,1350,Playa Ceritos,3.92238626478138,10,NA,NA,partial,no,yes,NA,bus,easy,13,NA,NA
Mazatlán,25,12,1,Mazatlán,1351,Faro Mazatlan Beach Resort,0.16993128910855065,0,NA,NA,yes,no,no,NA,no,none,0,NA,NA
Mazatlán,25,12,1,Mazatlán,1352,Playa Sabalo,2.2355241060546036,5,NA,NA,partial,no,yes,NA,bus,difficult,8,NA,NA
Mazatlán,25,12,1,Mazatlán,1353,Playa Norte,4.90401049468719,10,NA,NA,no,yes,yes,NA,bus,moderate,30,NA,NA
Mazatlán,25,12,1,Mazatlán,1354,Playa Los Pinitos,0.19122311184095545,10,NA,NA,no,yes,yes,NA,bus,moderate,4,NA,NA
Mazatlán,25,12,1,Mazatlán,1388,Playa Atun,0.5885367793818204,5,NA,NA,partial,no,yes,NA,bus,easy,4,NA,NA
Mazatlán,25,12,1,Mazatlán,1403,NA,0.9290166667902096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazatlán,25,12,1,Mazatlán,1724,Playa Punta del sabalo,0.3871586308292634,5,NA,NA,partial,no,yes,NA,bus,moderate,2,NA,NA
Mazatlán,25,12,1,Mazatlán,1738,NA,16.768514650891476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazatlán,25,12,1,Mazatlán,1918,Playa Gaviotas,0.7881201683583143,3,NA,NA,yes,no,yes,NA,bus,difficult,1,NA,NA
Mazatlán,25,12,1,Mazatlán,1919,Playa Olas Altas,0.4389145673204693,10,NA,NA,no,yes,yes,NA,bus,difficult,4,NA,NA
