city,CVE_ENT,CVE_MUN,CVE_LOC,NOM_MUN,ID_Beach,Name,length_km,equitable_access_score,Category,urban_rural,largely_gated_blocked,malecon,public_roads_within_1km,vehicle,public_transportation,parking,number_paths,protected_fee,notes
Flamingos,18,20,24,Bahía de Banderas,1233,NA,11.398471616825868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1384,NA,1.734020440737576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1385,NA,1.8856464847721608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1386,NA,0.10600905520401206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1390,NA,0.39732315082936565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1394,NA,3.3097127373981343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1405,NA,0.03808569418048843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1406,NA,0.0818172852482967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1407,NA,0.07870200576033858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1408,NA,1.64638120828058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1409,NA,0.62162412809964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1410,NA,1.867887646538555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1411,NA,0.7964052515726832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1412,NA,0.07598233373382049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1413,NA,0.43674216562990675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1414,NA,0.14038927007985252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1415,NA,0.1612655693663017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1416,NA,0.3313188138903343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamingos,18,20,24,Bahía de Banderas,1417,NA,2.0572888149008697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
