"region_id","year","trend"
1,2025,0.289410411942281
2,2025,-0.283731952141353
3,2025,0.0988466546200106
4,2025,0.0304600127706722
6,2025,0.416971201917549
7,2025,0.206626017212375
8,2025,0.573878022072849
9,2025,0.0232856077678978
