"Major_Functional_Group","Region","stock_metadata","stock","start.yr","end.yr","btype","max.catch","catch.last","r.est","lcl.r.est","ucl.r.est","k.est","lcl.k.est","ucl.k.est","MSY.est","lcl.MSY.est","ucl.MSY.est","Fmsy","lcl.Fmsy","ucl.Fmsy","Fmsy.last","lcl.Fmsy.last","ucl.Fmsy.last","MSY","lcl.MSY","ucl.MSY","Bmsy","lcl.Bmsy","ucl.Bmsy","B.last","lcl.B.last","ucl.B.last","B.Bmsy.last","lcl.B.Bmsy.last","ucl.B.Bmsy.last","F.last","lcl.F.last","ucl.F.last","F.Fmsy.last","lcl.F.Fmsy.last","ucl.F.Fmsy.last"
"pelagic marine fish (excl. anchovy & sardine)","goc","sarda","sarda",2000,2022,"none",9520.654,2455.9578,0.565525438699537,0.407485471376748,0.784859938038403,23842.3723975642,14474.140753996,39274.0910293547,3370.86702744256,2409.26720730717,4716.26579328224,0.282762719349769,0.203742735688374,0.392429969019201,0.282762719349769,0.203742735688374,0.392429969019201,3370.86702744256,2409.26720730717,4716.26579328224,11921.1861987821,7237.07037699802,19637.0455146773,17238.8928631633,12796.7425217335,18906.4808318534,1.44607194080439,1.07344540286107,1.5859563399643,0.142466097996814,0.129900314174928,0.191920545078476,0.503836214068191,0.45939689105283,0.678733552710943
"pelagic marine fish (excl. anchovy & sardine)","goc","seriola","seriola",2000,2024,"none",1622.4691,4.4926,0.540640895309316,0.383275970371362,0.762616496405065,7133.02890630261,4771.11370185157,10664.1980379556,964.101783542663,810.321211321399,1147.06641766715,0.270320447654658,0.191637985185681,0.381308248202533,0.225701186654853,0.160006100314727,0.318369271904066,964.101783542663,810.321211321399,1147.06641766715,3566.51445315131,2385.55685092579,5332.09901897781,1488.91168108433,757.353019893203,2106.80768357737,0.417469689424294,0.212351030632729,0.590718952986671,0.00301737171994525,0.00213242055030459,0.00593197608247936,0.0133688784036368,0.00944798112012384,0.0262824319641291
"pelagic marine fish (excl. anchovy & sardine)","goc","trachinotus","trachinotus",2000,2024,"none",3928.9052,106.317491,0.544710945634513,0.390579009930754,0.759667075674776,3994.90127191245,2668.04275897497,5981.62683811674,544.016612384991,458.011507514405,646.17170026352,0.272355472817256,0.195289504965377,0.379833537837388,0.210601455365635,0.151009463984367,0.2937098896445,544.016612384991,458.011507514405,646.17170026352,1997.45063595623,1334.02137948749,2990.81341905837,772.273835003218,414.135012154123,1185.49069109169,0.386629747489861,0.20733178818002,0.593501871711674,0.137668125192351,0.0896822655790696,0.256721812645083,0.653690284111945,0.425838774111832,1.21899353544056
"pelagic marine fish (excl. anchovy & sardine)","goc","selene","selene",2000,2024,"none",941.036,424.5111,0.548811636094026,0.397921710632726,0.756918267749906,3818.35358968316,2624.42381783543,5555.43812579456,523.889220184879,468.779567163778,585.477555445655,0.274405818047013,0.198960855316363,0.378459133874953,0.244282994500404,0.177119981897453,0.336913886072064,523.889220184879,468.779567163778,585.477555445655,1909.17679484158,1312.21190891772,2777.71906289728,849.798717450448,408.062087921954,1135.92621748814,0.445112636894878,0.213737192398577,0.594982204140186,0.499543116837845,0.373713621064858,1.04031007183689,2.04493611133057,1.52983887326729,4.25862665538582
"pelagic marine fish (excl. anchovy & sardine)","goc","coryphaena","coryphaena",2000,2024,"none",339.79565,141.18358,0.564113390897982,0.40469361675784,0.786332930921512,1240.18113245899,851.914071466415,1805.40419840676,174.900695989785,148.524560023613,205.960909447218,0.282056695448991,0.20234680837892,0.393166465460756,0.101300156850696,0.0726724937140494,0.141205031691266,174.900695989785,148.524560023613,205.960909447218,620.090566229496,425.957035733208,902.702099203382,111.352207967786,17.0698295180281,179.688411729808,0.179574104222986,0.027527961958561,0.289777689769442,1.26790103740776,0.785713328093151,8.27094259206809,12.5162791137282,7.75628935354162,81.6478754742545
"pelagic marine fish (excl. anchovy & sardine)","goc","istiophorus","istiophorus",2000,2024,"none",68.0685,68.0685,0.273897864331445,0.158262536738391,0.474022732299152,509.121016975749,244.307904852471,1060.97348787361,34.8617898089779,23.6716663979488,51.3417335414402,0.136948932165723,0.0791312683691954,0.237011366149576,0.0424692219589968,0.024539391049808,0.0734995750359766,34.8617898089779,23.6716663979488,51.3417335414402,254.560508487874,122.153952426236,530.486743936805,39.4708690531599,6.69384626455864,74.5194250943559,0.15505495839721,0.0262956980417781,0.292737571656389,1.72452498850037,0.91343297286328,10.1688173450288,40.6064653165853,21.5081164836309,239.439690108912
"pelagic marine fish (excl. anchovy & sardine)","goc","thunnus","thunnus",2000,2024,"none",118818.99229,118818.99229,0.565525438699537,0.407485471376748,0.784859938038403,475871.020633826,325388.299707295,695947.667702821,67279.2919270851,60715.096020763,74553.1740683074,0.282762719349769,0.203742735688374,0.392429969019201,0.254697983479303,0.183520882978197,0.353480550745446,67279.2919270851,60715.096020763,74553.1740683074,237935.510316913,162694.149853648,347973.833851411,107159.979956329,50817.1579165897,140914.547818896,0.450374052253066,0.213575341691978,0.592238407924936,1.10880006079156,0.843198904081267,2.3381668153309,4.35339159597884,3.31058335273308,9.18015440636929
"pelagic marine fish (excl. anchovy & sardine)","goc","euthynnus","euthynnus",2004,2024,"none",3821.741,1285.807,0.640824276032319,0.519961764457262,0.789780673932803,14736.6728881449,11061.1254184037,19633.5833468493,2360.90443366762,2026.59305807484,2750.36457008606,0.320412138016159,0.259980882228631,0.394890336966401,0.311233781398319,0.252533607397879,0.383578517258017,2360.90443366762,2026.59305807484,2750.36457008606,7368.33644407243,5530.56270920187,9816.79167342467,3578.6334879549,1662.13285857686,4397.40907542518,0.485677264484005,0.225577763881016,0.596798084452664,0.359301114329763,0.292401042965437,0.773588581300851,1.15444124579114,0.939490056804662,2.48555467798274
"pelagic marine fish (excl. anchovy & sardine)","goc","scomberomorus","scomberomorus",2000,2024,"none",12320.8844,12320.8844,0.565525438699537,0.407485471376748,0.784859938038403,45251.2369003614,30830.4453751417,66417.283827617,6397.68139994339,5732.89192790026,7139.56024462733,0.282762719349769,0.203742735688374,0.392429969019201,0.238230550273026,0.171655387063715,0.330626355829561,6397.68139994339,5732.89192790026,7139.56024462733,22625.6184501807,15415.2226875709,33208.6419138085,9531.16016504758,4813.17176452314,13398.1965000282,0.42125523269272,0.212731058606033,0.59216929382636,1.29269513749048,0.919592752649515,2.55982645182426,5.4262357871775,3.86009582564288,10.7451645009028
"pelagic marine fish (excl. anchovy & sardine)","goc","sphyraena","sphyraena",2003,2024,"none",18.162,2.715,0.528612304265997,0.362810361984863,0.770184640517696,63.896607172953,41.5327929440867,98.3024766408338,8.44413318811851,6.61693522853535,10.7758928924059,0.264306152132999,0.181405180992432,0.385092320258848,0.213644199999048,0.146633608245746,0.311278190172733,8.44413318811851,6.61693522853535,10.7758928924059,31.9483035864765,20.7663964720433,49.1512383204169,12.9122415539251,6.62048997916311,18.8655916181607,0.404160475030378,0.207225086654226,0.590503704432883,0.210265583141503,0.143912793987676,0.410090493082085,0.984185777767146,0.673609646263823,1.91950211184723
"pelagic marine fish (excl. anchovy & sardine)","goc","xiphias","xiphias",2000,2024,"none",611.0325,497.03625,0.565525438699537,0.407485471376748,0.784859938038403,1958.69881789625,1258.5476625056,3048.35579416216,276.92350206776,221.224987638183,346.645407538207,0.282762719349769,0.203742735688374,0.392429969019201,0.0931865068688119,0.0671448976101054,0.129328145123334,276.92350206776,221.224987638183,346.645407538207,979.349408948125,629.273831252798,1524.17789708108,161.375853637592,26.4136077908426,288.266012957261,0.164778629734323,0.0269705659180539,0.294344398764558,3.07999145346871,1.72422771904675,18.8174313004042,33.0519037246962,18.5029762031334,201.933004387592
"sharks","goc","alopias","alopias",2002,2024,"none",1738.62785,991.1923,0.371576691022046,0.280200460951579,0.492751642313508,6788.55230558022,4686.27368821645,9833.92039638594,630.616950634395,509.960205983857,779.821118905132,0.185788345511023,0.14010023047579,0.246375821156754,0.112781051492674,0.085046514968228,0.149560103439218,630.616950634395,509.960205983857,779.821118905132,3394.27615279011,2343.13684410822,4916.96019819297,1030.23155869985,405.516912621189,1510.4027615581,0.303520253604881,0.119470807432051,0.444985232069744,0.962106326126214,0.656243702161603,2.44426870779102,8.53074442375377,5.8187407678517,21.67268947612
"sharks","goc","carcharhinus","carcharhinus",2000,2024,"none",9480.53985,9480.53985,0.16948344949947,0.115903190612879,0.247833036367229,48502.7899467058,25941.8180215229,90684.493687469,2055.105037629,1269.50548711623,3326.8518793739,0.084741724749735,0.0579515953064394,0.123916518183614,0.0276234572491715,0.0188906164017357,0.0403933558423587,2055.105037629,1269.50548711623,3326.8518793739,24251.3949733529,12970.9090107615,45342.2468437345,3952.64183173993,625.385386957593,7088.38296421161,0.162986163727202,0.0257876046984001,0.292287638381224,2.3985324887954,1.33747568350442,15.159516112331,86.8295545760239,48.4181133244837,548.791412153367
"sharks","goc","galeocerdo","galeocerdo",2000,2024,"none",45.72975,45.72975,0.232236274729759,0.129444896247579,0.416653640767738,108.993974016907,49.9065653904112,238.038548216358,6.32808862341967,3.53807846681787,11.318207326778,0.116118137364879,0.0647224481237896,0.208326820383869,0.0321554647891662,0.0179229571619241,0.0576899172645406,6.32808862341967,3.53807846681787,11.318207326778,54.4969870084536,24.9532826952056,119.019274108179,7.5456599056505,1.36586329465534,15.8302544075092,0.138460129997279,0.0250630974230459,0.290479442561726,6.06040433465013,2.88875648001637,33.4804736161677,188.471986780051,89.8371862747776,1041.20633415468
"sharks","goc","nasolamia","nasolamia",2007,2024,"none",69.1525,31.66375,0.278037300453194,0.161782894495344,0.477830123415948,645.554478204289,308.087937557598,1352.66764298976,44.8720561038476,30.4259394750463,66.177132201233,0.139018650226597,0.0808914472476722,0.238915061707974,0.0407233823624073,0.0236959093671679,0.0699865046467739,44.8720561038476,30.4259394750463,66.177132201233,322.777239102145,154.043968778799,676.33382149488,47.2763219338321,8.1754781369731,94.8970826932824,0.146467334764182,0.0253285459647479,0.294001779546952,0.669759167058651,0.33366410327218,3.87301506645864,16.4465505615005,8.1934280483586,95.1054367731966
"sharks","goc","prionace","prionace",2001,2024,"none",5347.4165,5347.4165,0.257947294451826,0.153700403991388,0.432899361271327,17640.9853431715,8257.61825058859,37686.9400393761,1137.61111018385,708.862771687184,1825.68346047213,0.128973647225913,0.076850201995694,0.216449680635664,0.0418038267294763,0.0249092167078592,0.0701571610911675,1137.61111018385,708.862771687184,1825.68346047213,8820.49267158573,4128.8091252943,18843.4700196881,1429.47941398335,233.867557355241,2607.52712766159,0.162063443302692,0.0265141150344833,0.295621483373764,3.74081392686799,2.05076159832535,22.8651488067554,89.4849639262882,49.0567911783861,546.963055672436
"sharks","goc","isurus","isurus",2005,2024,"none",1136.295775,1136.295775,0.403531793530816,0.329764999806258,0.49379985288271,3486.74482591537,2575.26447200622,4720.83143816937,351.753098296478,288.499241943105,428.875449820325,0.201765896765408,0.164882499903129,0.246899926441355,0.0692109811784367,0.0565590111133465,0.0846931341512009,351.753098296478,288.499241943105,428.875449820325,1743.37241295769,1287.63223600311,2360.41571908469,299.01117382714,46.4178740488225,512.385292498189,0.171513080971528,0.0266253347270037,0.293904669300641,3.80017830255702,2.2176588431332,24.4797030946493,54.9071583418181,32.0420084410554,353.696807614052
"sharks","goc","lamna","lamna",2000,2024,"none",301.93255,4.75995,0.35345468195878,0.254583857053653,0.490723228269158,468.514494462615,287.980925000542,762.223510189596,41.3996604083408,30.6403878176778,55.9370165979785,0.17672734097939,0.127291928526826,0.245361614134579,0.0612377922104812,0.0441079270813353,0.0850202547015852,41.3996604083408,30.6403878176778,55.9370165979785,234.257247231308,143.990462500271,381.111755094798,40.5862402225106,7.22121870415857,68.7307888970102,0.173255003643219,0.0308260204945902,0.293398772970062,0.117279895203497,0.0692549885777182,0.659161589616283,1.91515551051208,1.13091909551019,10.7639672467399
"sharks","goc","sphyrna","sphyrna",2000,2024,"none",3309.14365,1455.42995,0.349937749111155,0.249262181180088,0.491275602553238,8826.80264353702,5748.78198862573,13552.8612951589,772.207862231939,599.038741319917,995.436423993092,0.174968874555578,0.124631090590044,0.245637801276619,0.0583131173870029,0.0415366872199827,0.0818654516519672,772.207862231939,599.038741319917,995.436423993092,4413.40132176851,2874.39099431286,6776.43064757945,735.442775196261,127.628081481621,1294.74161117645,0.166638545098717,0.0289183040871702,0.293365936333574,1.97898463223274,1.1241084224346,11.4036811734853,33.9372120872726,19.2771107566468,195.559450162871
"sharks","goc","squatina","squatina",2000,2024,"none",1730.0281,573.35395,0.282239296140523,0.163449696933239,0.487361076713619,8239.01088365004,4402.5439530654,15418.6536385717,581.343158173873,496.539789209424,680.629981524065,0.141119648070262,0.0817248484666194,0.24368053835681,0.141119648070262,0.0817248484666194,0.24368053835681,581.343158173873,496.539789209424,680.629981524065,4119.50544182502,2201.2719765327,7709.32681928587,3074.52518410755,2326.42633326151,3289.2157156357,0.746333565406209,0.564734375549425,0.798449173592672,0.18648536462271,0.174313270873202,0.24645265650694,1.32146988157072,1.23521616767648,1.74640923412901
"sharks","goc","mustelus","mustelus",2000,2024,"none",847.25465,847.25465,0.163245512453958,0.112970901757625,0.235893463907461,4595.85557176491,2746.01289524955,7691.83876487334,187.563199494285,140.643903257176,250.13493645867,0.0816227562269792,0.0564854508788123,0.11794673195373,0.0816227562269792,0.0564854508788123,0.11794673195373,187.563199494285,140.643903257176,250.13493645867,2297.92778588245,1373.00644762477,3845.91938243667,1778.68747962781,1392.822170652,2280.01592909549,0.774039763370873,0.606120949147724,0.992205213367886,0.476336995511594,0.37160032050132,0.60830066310862,5.83583570967612,4.55265587292791,7.45258664651115
