"rgn_id","year","trend"
"Region_1",2021,2.16158956956036e-07
"Region_2",2021,0.00169180398185653
"Region_3",2021,0.000633794115104225
"Region_4",2021,-0.0131046975233575
"Region_5",2021,1.03794649986e-07
"Region_6",2021,-0.00295238837566802
"Region_7",2021,-0.0294345177247463
"Region_8",2021,-0.00448311118338252
"Region_9",2021,-1.93612892385175e-09
