"rgn_id","year","condition"
"Region_1",2021,0.995741441793972
"Region_2",2021,1
"Region_3",2021,1
"Region_4",2021,0.801209904821631
"Region_5",2021,0.588741242716352
"Region_6",2021,0.855371113315489
"Region_7",2021,0.688391934346695
"Region_8",2021,0.532346281544242
"Region_9",2021,0.425498170723193
