"state","office_name_clean","landing_site_clean","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source","location","OHI.region_geo.est","OHI_state.assign","OHI_region_final","GOC_mel.est","GOC_state.assign","GOC_region.assign","GOC_final"
"JALISCO","GUADALAJARA","PRESA CARROZAS",20.5,-102.46,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SINALOA","EL FUERTE","PLAYA FRENTE A LA COOPERATIVA CARIBE",26.4366394191784,-108.393947350964,"state_office","Hem's state.office key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","TEPIC","GUAMUCHIL",21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","ESCUINAPA","PALMITO DEL VERDE",22.6572176388889,-105.767641388889,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ISLA MAGDALENA",25.3709787,-112.1102335,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","A",20.9531148331655,-103.368974427755,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","PRESA SAN JOSE",20.45,-102.02,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SONORA","PUERTO PENASCO","LA REFORMA",25.047,-108.054,"state_site","Mel's state.site key","sea","Region_8",NA,"Region_8","yes","yes","yes","yes"
"SONORA","GUAYMAS","YAVAROS",26.7034766666667,-109.520553194444,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"JALISCO","GUADALAJARA","CORTINA, LA",20.9531148331655,-103.368974427755,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","OCOTLAN","ESTERO EL ERMITANO",19.9736432,-105.4713569,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","ALVARADO",32.5247191666667,-116.770173888889,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BARRA NAVIDAD","CHAPALA",20.2316666666667,-103.149861111111,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","CHAPALA","BOCA TOMATLAN",20.4510294444444,-105.221966388889,"state_site","Hem's state.site key","land","Region_9",NA,"Region_9","yes",NA,"yes","yes"
"NAYARIT","TUXPAN","PUENTE EL COLORADO",22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","SANTA ROSALIA",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ESTERO RANCHO BUENO",24.314,-111.407,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","ARBOLILLO",31.7043,-116.6637,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","RIO TAMAZULA",24.81248697,-107.3992285,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"JALISCO","GUADALAJARA","BORDO COPALES",20.76,-104.85,"state_site","Hem's state.site key","land","Region_9",NA,"Region_9","yes",NA,"yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","ISLA CORONADO",29.0831,-113.5178,"state_site","Mel's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"SINALOA","LOS MOCHIS","RIBERA LA PRESA",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","BAHIA MAGDALENA",24.583333,-112,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ESTERO EL CURRY",24.7804,-111.9495,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","ARROYO LOS REYES",20.59,-103.19,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SINALOA","ESCUINAPA","EL CIRUELITO",24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","TEPIC","LA RAMADA",22.6597,-105.4213,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","ISLA SAN ESTEBAN",28.70036665,-112.5745222,"state_site","Hem's state.site key","land","Region_6",NA,"Region_6","yes",NA,"yes","yes"
"SONORA","HUATABAMPO","AGUA TENDIDA",26.9777527919635,-109.501158823798,"state_office","Hem's state.office key","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"NAYARIT","TECUALA","ESTERO EL ARCO",22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","MEDANO AMARILLO",24.75,-111.927,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","BOCANA OJO LIEBRE",27.8777,-114.2872,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LA REFORMA","POBLADO BARRA DEL TORDO",25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","ARTEAGA",30.8232761927872,-114.850812713418,"state_office","Hem's state.office key","land","Region_2",NA,"Region_2",NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL TIBURON",26.8487,-111.8988,"state_site","Mel's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","LOS DOLORES",25.8337213888889,-111.525583333333,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO EL CAREY",24.5201,-111.6329,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","TORRE MOCHA",28.2523,-114.057,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","TOPOLOBAMPO","LA BALLENA",25.9675461111111,-109.386728888889,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ARROYO GUADALUPE",24.182,-111.172,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","CAMPO PESQUERO EL TETUAN",24.607,-107.916,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","CD. OBREGON","EL TECORI",27.9064816393795,-110.86436487411,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","sea","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"SONORA","HUATABAMPO","2 ARBOLITOS",26.9777527919635,-109.501158823798,"state_office","Hem's state.office key","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"SINALOA","CULIACAN","DAUTILLOS",24.7226742222222,-107.974270711111,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","BAHIA LOS ANGELES",28.9519153,-113.5624339,"state_site","Hem's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA","EL ROSARIO","ROSALILLITA",28.372,-114.182,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","HUATABAMPO","BAHIA ALMEJAS",31.2199,-113.099,"state_site","Mel's state.site key","land","Region_6",NA,"Region_6","yes","yes","yes","yes"
"SONORA","HUATABAMPO","LA ATANACIA",27.1412,-110.2149,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","ARROYO ANCHO",26.24,-112.29,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","PUERTO PENASCO","MUELLE PLANTA PESQUERA TABASQUENA O COMPLEJO",31.2062957681437,-112.840131163667,"state_office","Hem's state.office key","land","Region_6",NA,"Region_6",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ADOLFO LOPEZ MATEOS",25.1889,-112.1185,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","NAVOLATO","LOS PUENTES CUATES",24.7913925,-107.677588333333,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","ESCUINAPA","COL. REVOLUCION",24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","PLAYA HERMOSA",30.7307,-114.6974,"state_site","Mel's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO EL SOLDADO",24.4411,-111.5933,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","PRESA LAS TROJES",20.2,-103.16,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SINALOA","NAVOLATO","CAMPO EL CASTILLO",24.7618565826978,-107.683397361755,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","ESCUINAPA","LAGUNA GRANDE",24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","ISLA DEL CARMEN",25.9774712,-111.1533456,"state_office_site","Hem's state.site.office key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"SONORA","GUAYMAS","PUNTA EL PESCADOR",27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","PRESA MIGUEL HIDALGO Y COSTILLA",26.555,-108.554,"state_site","Hem's state.site key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","EL PLATANITO",26.0429799074074,-108.163590046296,"state_site","Hem's state.site key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","PRESA JOSEFA ORTIZ DOMINGUEZ",26.463,-108.6835,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","EL SALADITO",24.44232,-110.688,"state_office_site","Hem's state.site.office key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"SINALOA","LA REFORMA","KILA, LERMA",25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","BAHIA TORTUGAS",27.6926928444444,-114.896186183333,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","NAVOLATO","PUERTO ALTATA",24.633,-107.93,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","LA TRINIDAD",26.990935,-112.516345277778,"state_office_site","Hem's state.site.office key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SANTA MARTA",25.4515,-111.0283,"state_site","Mel's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"SINALOA","LA REFORMA","COSTA AZUL",25.1018788888889,-108.136553981481,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","PUNTA QUEBRADA",27.72828485,-114.9926779,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TEPIC","CUAUHTEMOC",21.8474776388889,-104.550811944444,"state_office_site","Hem's state.site.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","EL FUERTE","LAGUNA CAIMANERO",22.918,-106.046,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","TOPOLOBAMPO","DRENES Y CANALES JUAN JOSE RIOS",25.6153795297504,-109.024498822464,"state_office","Hem's state.office key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO EL AHUETE",24.6,-112,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","SANTIAGO IXCUINTLA","EMBARCADERO EL SOLAR LA COOP.",21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","TORRE BLANCA",30.8232761927872,-114.850812713418,"state_office","Hem's state.office key","land","Region_2",NA,"Region_2",NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","BAHIA SAN PABLO",27.1974,-114.4633,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","BARRA NAVIDAD","PLAYA CHALACATEPEC",20.24,-105.02,"state_site","Hem's state.site key","land","Region_9",NA,"Region_9","no",NA,"yes","yes"
"SINALOA","CULIACAN","YAMETO",24.7854481944444,-108.040446666667,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","SANTA ROSALILLITA",28.6602,-114.2554,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","TOPOLOBAMPO","CAMPO EL HECHO",25.6153795297504,-109.024498822464,"state_office","Hem's state.office key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","TOPOLOBAMPO","CAMPO PESQUERO BACOREHUIS",26.271,-109.144,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","CORTINA LA PRESA",25.3714583955429,-112.073984327773,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","AGUAS LITORALES",27.9617875,-111.0370989,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","no",NA,"yes","yes"
"SINALOA","LOS MOCHIS","GUAMUCHIL",24.8497457407407,-107.408684444444,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","GUAYMAS","PUERTO LOBOS",30.2712645833333,-112.843461388889,"state_site","Hem's state.site key","sea","Region_6",NA,"Region_6","yes","yes","yes","yes"
"NAYARIT","PENITA JALTEMBA","MATITA, LA",21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","PUERTO GUERRERO NEGRO",27.98,-114.044,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"JALISCO","GUADALAJARA","PRESA LAS PENAS",20.8,-103.33,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"SONORA","GUAYMAS","PAREDON COLORADO",27.0666522518519,-109.932338951852,"state_site","Hem's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LAS AGUILAS",27.762,-114.054,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","EL ROSARIO","ALVARADO",32.5247191666667,-116.770173888889,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","EL CONEJO",27.445,-114.5577,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LA REFORMA","LAGO CUITZEO",25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","PUERTO PENASCO","LAS SALINAS",26.4218,-109.326,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","COLORADITA O PUERTO ESCONDIDO",28.08,-115.21,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","SANTO DOMINGO",31.6339702777778,-116.378136111111,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","NAVOLATO","LAGO CUITZEO",24.7618565826978,-107.683397361755,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","LAGUNA MANUELA.",27.7,-114.35,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","NAVOLATO","PUNTA GRANO",24.7618565826978,-107.683397361755,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","RIBERA LA PRESA",25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","ISLA ESPIRITU SANTO",24.467386,-110.3427968,"state_office_site","Hem's state.site.office key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"SINALOA","MAZATLAN","MENDIA",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","TECUALA","LA BRECHA TEACAPAN",22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","EL BARRIL",28.3,-112.933,"state_site","Mel's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","EL DATIL II",26.86,-113.17,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","VILLA JESUS MARIA","ROSARITO",32.3600937,-117.0566851,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN FELIPE","CAMPO DON ABEL",31.1744785,-114.906418,"state_office_site","Hem's state.site.office key","land","Region_1",NA,"Region_1","yes",NA,NA,"yes"
"JALISCO","GUADALAJARA","BORDOS LA QUEMADA 1",20.62,-103.19,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","ESTERO EL DELGADITO",26.61,-113.06,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","ISLAS CORONADO",32.4175,-117.26,"state_site","Hem's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","EL DELGADITO",26.6404,-111.8285,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA","SAN FELIPE","DON ABEL",31.20252,-114.883595,"state_office_site","Hem's state.site.office key","sea","Region_1",NA,"Region_1","yes",NA,NA,"yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","ROSALILLITA",28.372,-114.182,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","QUERENDARO",31.6803648342134,-116.441554571399,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LAGUNA MANUELA.",27.7,-114.35,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","VILLA JESUS MARIA","SANTA MARIA",30.405,-115.974,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","TIJUANA",32.5329304166667,-117.026456666667,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","CRUZ HUANACAXTLE","LAGUNA DEL QUELELE",20.7264738,-105.2926934,"state_office_site","Hem's state.site.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","GUADALUPE",31.255,-116.359,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","BUFADORA",31.7245146,-116.71377335,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUERTO CAN CUN",24.551,-111.751,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TEPIC","POTRERO PALMITA",21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","SAN FELIPE",25.85554,-108.878,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","LA CUCHILLA",25.0495156944444,-107.795631944444,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ISLA CEDROS","EL CAMPITO",30.1465,-115.79,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LA REFORMA","BUENOS AIRES ELOTA SINALOA",24.74,-107.606,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","BAJO MORGAN",23.41,-110.68,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","EL CARDON EN LAGUNA SAN IGNACIO",26.83,-113.2,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN QUINTIN","PTO. STO. TOMAS",31.583,-116.419,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","LA CHORERA",30.457085,-116.027793055556,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LOS MOCHIS","POBLADO NO. 5",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA SAN CARLOS",24.794,-112.102,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","SANTA ROSALIA",27.34,-112.274,"state_site","Mel's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","CAMPO PESQUERO EL DELGADITO",26.6064,-113.0581,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LOS MOCHIS","DRENES Y CANALES JUAN JOSE RIOS",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"JALISCO","PUERTO VALLARTA","MISMALOYA",20.4604716666667,-105.209798472222,"state_office_site","Hem's state.site.office key","land","Region_9",NA,"Region_9","yes",NA,"yes","yes"
"SINALOA","EL FUERTE","EL MAUTILLO",26.4551441666667,-108.657552222222,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","SAN MARCOS",27.233,-112.101,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","PLAYA TLALOC",23.9653019673961,-110.278865826857,"state_office","Hem's state.office key","land","Region_4",NA,"Region_4",NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","ESCOLLERA SAN FELIPE",31.0173,-114.8335,"state_site","Mel's state.site key","sea","Region_1",NA,"Region_1","yes",NA,NA,"yes"
"SINALOA","MAZATLAN","EL CHURRITO",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"JALISCO","BARRA NAVIDAD","LITORAL DEL OCEANO PACIFICO LIMITES DEL ESTADO JALISCO",19.9,-105.4,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","ISLA SALSIPUEDES",24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","CORTINA LA PRESA",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","SANTO DOMINGO",26.54235,-112.89885,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","PLAYITA ENMEDIO",23.9653019673961,-110.278865826857,"state_office","Hem's state.office key","land","Region_4",NA,"Region_4",NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","TAMIAHUA",21.27,-97.45,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","ROSARITO",32.3600937,-117.0566851,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","GUADALUPE",31.255,-116.359,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","CRUZ HUANACAXTLE","TANQUE ELEVADO",20.7914414513754,-105.337144843608,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"JALISCO","PUERTO VALLARTA","AGUA DULCE",20.0859277777778,-105.526527777778,"state_office_site","Hem's state.site.office key","land","Region_9",NA,"Region_9",NA,NA,"yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","ISLA CORONADO",29.0831,-113.5178,"state_office_site","Hem's state.site.office key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"SINALOA","MAZATLAN","EXPLANADA DEL FARO",24.737,-107.845,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
