rgn_id,pressure,status,current_status,gapfilled
Region_2,0,1,100,n
Region_9,NA,NA,90.02575,y
Region_1,0.7194940819464064,0.2805059180535936,28.05059180535936,n
Region_3,0.001131448583638372,0.9988685514163617,99.88685514163616,n
Region_4,0.009060044071119858,0.9909399559288802,99.09399559288802,n
Region_5,0.021905756902898445,0.9780942430971016,97.80942430971015,n
Region_6,0.06388506693878208,0.936114933061218,93.6114933061218,n
Region_7,0.0858042788303481,0.9141957211696519,91.41957211696518,n
Region_8,0.09974251389217324,0.9002574861078267,90.02574861078267,n
