rgn_id,year,status
Region_2,2025,100
Region_9,2025,90.02575
Region_1,2025,28.05059180535936
Region_3,2025,99.88685514163616
Region_4,2025,99.09399559288802
Region_5,2025,97.80942430971017
Region_6,2025,93.6114933061218
Region_7,2025,91.41957211696518
Region_8,2025,90.02574861078267
