"main_species_group","recorded_species_name","keyword_1","keyword_2","keyword_3","keyword_4","keyword_5","recorded_species_name_clean"
"MOJARRA","MOJARRA CASTARRICA DE CULTIVO  ENTERA FRESCA","DE CULTIVO",NA,NA,NA,NA,"MOJARRA CASTARRICA ENTERA FRESCA"
"MOJARRA","MOJARRA CHARRITA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA CHARRITA"
"MOJARRA","MOJARRA CHINA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA CHINA"
"MOJARRA","MOJARRA DE AGUA DULCE DESV. FCA.","DESV.","FCA.",NA,NA,NA,"MOJARRA DE AGUA DULCE"
"MOJARRA","MOJARRA DE AGUA DULCE ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA DE AGUA DULCE"
"MOJARRA","MOJARRA DE AGUA DULCE FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"MOJARRA DE AGUA DULCE"
"MOJARRA","MOJARRA DE AGUA DULCE DESV. Y DESC. FCA.","DESV.","DESC.","FCA.",NA,NA,"MOJARRA DE AGUA DULCE"
"MOJARRA","MOJARRA DE AGUA DULCE SECA","SECA",NA,NA,NA,NA,"MOJARRA DE AGUA DULCE"
"MOJARRA","MOJARRA ESPAÑOLA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA ESPAÑOLA"
"MOJARRA","MOJARRA GARABATA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA GARABATA"
"MOJARRA","MOJARRA GUAPOTA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA GUAPOTA"
"MOJARRA","MOJARRA MEXICANA",NA,NA,NA,NA,NA,"MOJARRA MEXICANA"
"MOJARRA","MOJARRA MUELUDA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA MUELUDA"
"MOJARRA","MOJARRA NEGRA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA NEGRA"
"MOJARRA","MOJARRA PALETA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PALETA"
"MOJARRA","MOJARRA PALETA",NA,NA,NA,NA,NA,"MOJARRA PALETA"
"MOJARRA","MOJARRA PEINETA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PEINETA"
"MOJARRA","MOJARRA PIEDRERA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PIEDRERA"
"MOJARRA","MOJARRA PINTA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PINTA"
"MOJARRA","MOJARRA PINTA DE AGUA DULCE ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PINTA DE AGUA DULCE"
"MOJARRA","MOJARRA PLATEADA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PLATEADA"
"MOJARRA","MOJARRA PLUMA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PLUMA"
"MOJARRA","MOJARRA PRIETA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA PRIETA"
"MOJARRA","MOJARRA RAYADA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA RAYADA"
"MOJARRA","MOJARRA TAHUINA DE CULTIVO ENT. FCA.","DE CULTIVO","ENT.","FCA.",NA,NA,"MOJARRA TAHUINA"
"MOJARRA","MOJARRA TENHUAYACA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA TENHUAYACA"
"MOJARRA","MOJARRA VERDE ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRA VERDE"
"MOJARRA","MOJARRITA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRITA"
"MOJARRA","MOJARRITA",NA,NA,NA,NA,NA,"MOJARRITA"
"MOJARRA","MOJARRITA AGALLAS AZULES ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRITA AGALLAS AZULES"
"MOJARRA","MOJARRITA BANDERA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MOJARRITA BANDERA"
"MOJARRA","MOJARRON ENT. FCO.","ENT.","FCO.",NA,NA,NA,"MOJARRON"
"MOJARRA","MOLPICH ENT. FCO.","ENT.","FCO.",NA,NA,NA,"MOLPICH"
"MOJARRA","TILAPIA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"TILAPIA"
"MOJARRA","TILAPIA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"TILAPIA"
"MOJARRA","TILAPIA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"TILAPIA"
"MOJARRA","TILAPIA DE CULTIVO ENT. FCA.","DE CULTIVO","ENT.","FCA.",NA,NA,"TILAPIA"
"MOJARRA","TILAPIA SECA","SECA",NA,NA,NA,NA,"TILAPIA"
"MOJARRA","TILAPIA DE CULTIVO  DESV. FCA.","DE CULTIVO","DESV.","FCA.",NA,NA,"TILAPIA"
"MOJARRA","TILAPIA DE CULTIVO  FILETE DE FCO.","DE CULTIVO","FILETE DE","FCO.",NA,NA,"TILAPIA"
"MOJARRA","TILAPIA DE CULTIVO VIVA","DE CULTIVO",NA,NA,NA,NA,"TILAPIA VIVA"
"OSTION","OSTION ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OSTION"
"OSTION","OSTION DE CULTIVO ENT. FCO.","DE CULTIVO","ENT.","FCO.",NA,NA,"OSTION"
"OSTION","OSTION CONCHA DE","CONCHA DE",NA,NA,NA,NA,"OSTION"
"OSTION","OSTION AMERICANO",NA,NA,NA,NA,NA,"OSTION AMERICANO"
"OSTION","OSTION AMERICANO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OSTION AMERICANO"
"OSTION","OSTION S.C. FCO.","S.","FCO.",NA,NA,NA,"OSTION C."
"OSTION","OSTION DE MANGLE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OSTION DE MANGLE"
"OSTION","OSTION DE PLACER ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OSTION DE PLACER"
"OSTION","OSTION DE ROCA ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OSTION DE ROCA"
"OSTION","OSTION DE ROCA S.C. FCO.","S.","FCO.",NA,NA,NA,"OSTION DE ROCA C."
"OSTION","OSTION EUROPEO",NA,NA,NA,NA,NA,"OSTION EUROPEO"
"OSTION","OSTION JAPONES ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OSTION JAPONES"
"OSTION","OSTION JAPONES DE CULTIVO  ENT. FCO.","DE CULTIVO","ENT.","FCO.",NA,NA,"OSTION JAPONES"
"OSTION","OSTION JAPONES",NA,NA,NA,NA,NA,"OSTION JAPONES"
"OSTION","OSTION JAPONES (CRASSOSTREA GIGAS)",NA,NA,NA,NA,NA,"OSTION JAPONES (CRASSOSTREA GIGAS)"
"OSTION","OSTION JAPONES (MAGALLANA GIGAS)",NA,NA,NA,NA,NA,"OSTION JAPONES (MAGALLANA GIGAS)"
"OSTION","OSTION KUMAMOTO",NA,NA,NA,NA,NA,"OSTION KUMAMOTO"
"OSTION","OSTION KUMAMOTO (CRASSOSTREA SIKAMEA)",NA,NA,NA,NA,NA,"OSTION KUMAMOTO (CRASSOSTREA SIKAMEA)"
"PAMPANO","PALOMETA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"PALOMETA"
"PAMPANO","PALOMETA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"PALOMETA"
"PAMPANO","PALOMETA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"PALOMETA"
"PAMPANO","PAMPANERA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"PAMPANERA"
"PAMPANO","PAMPANITO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PAMPANITO"
"PAMPANO","PAMPANITO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PAMPANITO"
"PAMPANO","PAMPANO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PAMPANO"
"PAMPANO","PAMPANO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PAMPANO"
"PAMPANO","PAMPANO DESV DESC FCO","DESV","DESC","FCO",NA,NA,"PAMPANO"
"PAMPANO","PAMPANO DE HEBRA ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PAMPANO DE HEBRA"
"PAMPANO","PAMPANO RAYADO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PAMPANO RAYADO"
"PARGO","CANSHIC ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CANSHIC"
"PARGO","CEBADAI ENT. FCA.","ENT.","FCA.",NA,NA,NA,"CEBADAI"
"PARGO","COCONACO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"COCONACO"
"PARGO","COCONACO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"COCONACO"
"PARGO","COLMILLON ENT. FCO.","ENT.","FCO.",NA,NA,NA,"COLMILLON"
"PARGO","JOSELILLO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"JOSELILLO"
"PARGO","JOSELILLO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"JOSELILLO"
"PARGO","LUNAREJO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"LUNAREJO"
"PARGO","LUNAREJO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"LUNAREJO"
"PARGO","PARGO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PARGO"
"PARGO","PARGO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO"
"PARGO","PARGO FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"PARGO"
"PARGO","PARGO DESV. DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"PARGO"
"PARGO","PARGO ALAZAN DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PARGO ALAZAN"
"PARGO","PARGO ALAZAN ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO ALAZAN"
"PARGO","PARGO AMARILLO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PARGO AMARILLO"
"PARGO","PARGO AMARILLO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO AMARILLO"
"PARGO","PARGO BLANCO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PARGO BLANCO"
"PARGO","PARGO BLANCO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO BLANCO"
"PARGO","PARGO CRIOLLO",NA,NA,NA,NA,NA,"PARGO CRIOLLO"
"PARGO","PARGO LUNAREJO ENT. FCO DE CULTIVO","ENT.","FCO","DE CULTIVO",NA,NA,"PARGO LUNAREJO"
"PARGO","PARGO LUNAREJO DESV. FCO DE CULTIVO","DESV.","FCO","DE CULTIVO",NA,NA,"PARGO LUNAREJO"
"PARGO","PARGO MULATO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO MULATO"
"PARGO","PARGO MULATO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PARGO MULATO"
"PARGO","PARGO RAICERO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO RAICERO"
"PARGO","PARGO ROJO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PARGO ROJO"
"PARGO","PARGO ROJO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PARGO ROJO"
"PARGO","TECOMATE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TECOMATE"
"PARGO","VILLA RUBIA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"VILLA RUBIA"
"PEPINO DE MAR","PEPINO DE MAR",NA,NA,NA,NA,NA,"PEPINO DE MAR"
"PEPINO DE MAR","PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PEPINO DE MAR (ESPECIES ASOCIADAS)"
"PEPINO DE MAR","PEPINO DE MAR ARENERO ENTERO FRESCO","ENTERO","FRESCO",NA,NA,NA,"PEPINO DE MAR ARENERO"
"PEPINO DE MAR","PEPINO DE MAR CAFE O BADIONOTUS ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PEPINO DE MAR CAFE O BADIONOTUS"
"PEPINO DE MAR","PEPINO DE MAR NEGRO O LÁPIZ ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PEPINO DE MAR NEGRO O LÁPIZ"
"PEPINO DE MAR","PEPINO DE MAR NEGRO O L�PIZ ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PEPINO DE MAR NEGRO O L�PIZ"
"PETO","CARITO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"CARITO"
"PETO","CARITO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CARITO"
"PETO","PETILLO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PETILLO"
"PETO","PETO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PETO"
"PETO","PETO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PETO"
"PETO","SERRUCHO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"SERRUCHO"
"PIERNA","BLANQUILLO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"BLANQUILLO"
"PIERNA","BLANQUILLO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"BLANQUILLO"
"PIERNA","PIERNA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"PIERNA"
"PIERNA","PIERNA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"PIERNA"
"PIERNA","PIERNA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"PIERNA"
"PIERNA","PIERNA DESV. Y DESC. FCA.","DESV.","DESC.","FCA.",NA,NA,"PIERNA"
"PULPO","PULPO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PULPO"
"PULPO","PULPO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PULPO"
"PULPO","PULPO COMUN ENTERO FRESCO","ENTERO","FRESCO",NA,NA,NA,"PULPO COMUN"
"PULPO","PULPO COMUN DESV. FRESCO","DESV.","FRESCO",NA,NA,NA,"PULPO COMUN"
"PULPO","PULPO DE DOS MANCHAS/CAFE DESV. FRESCO","DESV.","FRESCO",NA,NA,NA,"PULPO DE DOS MANCHAS/CAFE"
"PULPO","PULPO DE DOS MANCHAS/CAFE ENT. FRESCO","ENT.","FRESCO",NA,NA,NA,"PULPO DE DOS MANCHAS/CAFE"
"PULPO","PULPO MANCHADO ENT. FRESCO","ENT.","FRESCO",NA,NA,NA,"PULPO MANCHADO"
"PULPO","PULPO MANCHADO DESV. FRESCO","DESV.","FRESCO",NA,NA,NA,"PULPO MANCHADO"
"PULPO","PULPO MAYA DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PULPO MAYA"
"PULPO","PULPO MAYA ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PULPO MAYA"
"PULPO","PULPO MAYA DESV. FCO. (OCTOPUS MAYA)","DESV.","FCO.",NA,NA,NA,"PULPO MAYA (OCTOPUS MAYA)"
"PULPO","PULPO MAYA ENT. FCO. (OCTOPUS MAYA)","ENT.","FCO.",NA,NA,NA,"PULPO MAYA (OCTOPUS MAYA)"
"PULPO","PULPO PATON DESV. FRESCO","DESV.","FRESCO",NA,NA,NA,"PULPO PATON"
"PULPO","PULPO VERDE ENTERO FRESCO","ENTERO","FRESCO",NA,NA,NA,"PULPO VERDE"
"PULPO","PULPO VERDE DESVICERADO FRESCO","FRESCO",NA,NA,NA,NA,"PULPO VERDE DESVICERADO"
"RAYA Y SIMILARES","BALA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"BALA"
"RAYA Y SIMILARES","BALA DESV. Y DESC. FCA.","DESV.","DESC.","FCA.",NA,NA,"BALA"
"RAYA Y SIMILARES","CHUCHO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CHUCHO"
"RAYA Y SIMILARES","GAVILAN DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"GAVILAN"
"RAYA Y SIMILARES","GAVILAN DESV. FCO.","DESV.","FCO.",NA,NA,NA,"GAVILAN"
"RAYA Y SIMILARES","GAVILAN ENT. FCO.","ENT.","FCO.",NA,NA,NA,"GAVILAN"
"RAYA Y SIMILARES","GAVILAN ALETA DE","ALETA",NA,NA,NA,NA,"GAVILAN DE"
"RAYA Y SIMILARES","GUITARRA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"GUITARRA"
"RAYA Y SIMILARES","MANTA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MANTA"
"RAYA Y SIMILARES","MANTA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"MANTA"
"RAYA Y SIMILARES","MANTA FILETE SECO DE","FILETE","SECO DE",NA,NA,NA,"MANTA"
"RAYA Y SIMILARES","MANTA CARNE FCA.","FCA.",NA,NA,NA,NA,"MANTA CARNE"
"RAYA Y SIMILARES","MANTA ALETA DE FCA.","ALETA","FCA.",NA,NA,NA,"MANTA DE"
"RAYA Y SIMILARES","MANTARRAYA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"MANTARRAYA"
"RAYA Y SIMILARES","MANTARRAYA ALETA FCA.","ALETA","FCA.",NA,NA,NA,"MANTARRAYA"
"RAYA Y SIMILARES","MANTARRAYA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"MANTARRAYA"
"RAYA Y SIMILARES","MANTARRAYA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"MANTARRAYA"
"RAYA Y SIMILARES","MANTARRAYA DESC. Y DESV. FCA.","DESC.","DESV.","FCA.",NA,NA,"MANTARRAYA"
"RAYA Y SIMILARES","MANTARRAYA CARNE DE SECA","SECA",NA,NA,NA,NA,"MANTARRAYA CARNE DE"
"RAYA Y SIMILARES","OBISPO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"OBISPO"
"RAYA Y SIMILARES","PEZ GUITARRA ENT. FCO.","ENT.","FCO.",NA,NA,NA,"PEZ GUITARRA"
"RAYA Y SIMILARES","PEZ GUITARRA DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"PEZ GUITARRA"
"RAYA Y SIMILARES","PEZ GUITARRA DESV. FCO.","DESV.","FCO.",NA,NA,NA,"PEZ GUITARRA"
"RAYA Y SIMILARES","RAYA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA"
"RAYA Y SIMILARES","RAYA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"RAYA"
"RAYA Y SIMILARES","RAYA SECA","SECA",NA,NA,NA,NA,"RAYA"
"RAYA Y SIMILARES","RAYA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"RAYA"
"RAYA Y SIMILARES","RAYA BLANCA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA BLANCA"
"RAYA Y SIMILARES","RAYA CHATA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA CHATA"
"RAYA Y SIMILARES","RAYA COLA DE RATA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA COLA DE RATA"
"RAYA Y SIMILARES","RAYA CUBANITA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA CUBANITA"
"RAYA Y SIMILARES","RAYA ALETA DE FCA.","ALETA","FCA.",NA,NA,NA,"RAYA DE"
"RAYA Y SIMILARES","RAYA DIABLO ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA DIABLO"
"RAYA Y SIMILARES","RAYA DIABLO DESV. DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"RAYA DIABLO"
"RAYA Y SIMILARES","RAYA DIABLO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"RAYA DIABLO"
"RAYA Y SIMILARES","RAYA ELECTRICA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA ELECTRICA"
"RAYA Y SIMILARES","RAYA MANCHADA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA MANCHADA"
"RAYA Y SIMILARES","RAYA MARIPOSA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA MARIPOSA"
"RAYA Y SIMILARES","RAYA PINTA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"RAYA PINTA"
"RAYA Y SIMILARES","RAYA PINTA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA PINTA"
"RAYA Y SIMILARES","RAYA TORPEDO ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RAYA TORPEDO"
"RAYA Y SIMILARES","VIOLA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"VIOLA"
"ROBALO","CHUCUMITE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CHUCUMITE"
"ROBALO","CHUCUMITE FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"CHUCUMITE"
"ROBALO","CHUCUMITE DE AGUA DULCE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CHUCUMITE DE AGUA DULCE"
"ROBALO","CONSTANTINO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CONSTANTINO"
"ROBALO","CONSTANTINO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"CONSTANTINO"
"ROBALO","MACHIN ENT. FCO.","ENT.","FCO.",NA,NA,NA,"MACHIN"
"ROBALO","ROBALETE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALETE"
"ROBALO","ROBALETE DESV. FCO.","DESV.","FCO.",NA,NA,NA,"ROBALETE"
"ROBALO","ROBALO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"ROBALO"
"ROBALO","ROBALO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALO"
"ROBALO","ROBALO FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"ROBALO"
"ROBALO","ROBALO DE CULTIVO ENT. FCO.","DE CULTIVO","ENT.","FCO.",NA,NA,"ROBALO"
"ROBALO","ROBALO DESC. Y DESV. FCO.","DESC.","DESV.","FCO.",NA,NA,"ROBALO"
"ROBALO","ROBALO SECO","SECO",NA,NA,NA,NA,"ROBALO"
"ROBALO","ROBALO ALETA AMARILLA ENT. FCA.","ALETA","ENT.","FCA.",NA,NA,"ROBALO AMARILLA"
"ROBALO","ROBALO BLANCO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALO BLANCO"
"ROBALO","ROBALO BLANCO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"ROBALO BLANCO"
"ROBALO","ROBALO BLANCO",NA,NA,NA,NA,NA,"ROBALO BLANCO"
"ROBALO","ROBALO BLANCO DE AGUA DULCE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALO BLANCO DE AGUA DULCE"
"ROBALO","ROBALO DE AGUA DULCE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALO DE AGUA DULCE"
"ROBALO","ROBALO DE AGUA DULCE DESV. FCO.","DESV.","FCO.",NA,NA,NA,"ROBALO DE AGUA DULCE"
"ROBALO","ROBALO DE AGUA DULCE FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"ROBALO DE AGUA DULCE"
"ROBALO","ROBALO PRIETO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALO PRIETO"
"ROBALO","ROBALO RAYADO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"ROBALO RAYADO"
"RONCO","CROCA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"CROCA"
"RONCO","CROCA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"CROCA"
"RONCO","CROCA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"CROCA"
"RONCO","RATON DESV. FCO.","DESV.","FCO.",NA,NA,NA,"RATON"
"RONCO","RATON ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RATON"
"RONCO","RATON FILETE FCO.","FILETE","FCO.",NA,NA,NA,"RATON"
"RONCO","RONCACHO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCACHO"
"RONCO","RONCACHO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"RONCACHO"
"RONCO","RONCACHO",NA,NA,NA,NA,NA,"RONCACHO"
"RONCO","RONCADINA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RONCADINA"
"RONCO","RONCADOR ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCADOR"
"RONCO","RONCADOR DESV. FCO.","DESV.","FCO.",NA,NA,NA,"RONCADOR"
"RONCO","RONCADOR FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"RONCADOR"
"RONCO","RONCO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCO"
"RONCO","RONCO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"RONCO"
"RONCO","RONCO AMARILLO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCO AMARILLO"
"RONCO","RONCO ARARA ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCO ARARA"
"RONCO","RONCO BLANCO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCO BLANCO"
"RONCO","RONCO PRIETO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"RONCO PRIETO"
"RONCO","TONTON ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TONTON"
"RUBIA Y VILLAJAIBA","CANANE DESV. FCO. (OCYURUS CHRYSURUS)","DESV.","FCO.",NA,NA,NA,"CANANE (OCYURUS CHRYSURUS)"
"RUBIA Y VILLAJAIBA","GUANAPO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"GUANAPO"
"RUBIA Y VILLAJAIBA","RABIRRUBIA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"RABIRRUBIA"
"RUBIA Y VILLAJAIBA","RABIRRUBIA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"RABIRRUBIA"
"RUBIA Y VILLAJAIBA","VILLA JAIBA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"VILLA JAIBA"
"RUBIA Y VILLAJAIBA","VILLA JAIBA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"VILLA JAIBA"
"RUBIO","BOQUILLA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"BOQUILLA"
"RUBIO","BOQUILLA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"BOQUILLA"
"RUBIO","CHAC-CHI ENT. FCO.","ENT.","FCO.",NA,NA,NA,"CHAC-CHI"
"RUBIO","CHAC-CHI DESV. FCO.","DESV.","FCO.",NA,NA,NA,"CHAC-CHI"
"RUBIO","RUBIO ENT. FCO. (LUTJANUS SYNAGRIS)","ENT.","FCO.",NA,NA,NA,"RUBIO (LUTJANUS SYNAGRIS)"
"RUBIO","RUBIO DESV. FCO.  (LUTJANUS SYNAGRIS)","DESV.","FCO.",NA,NA,NA,"RUBIO (LUTJANUS SYNAGRIS)"
"SARDINA","PESCADO NO APTO PARA EMPAQUE",NA,NA,NA,NA,NA,"PESCADO NO APTO PARA EMPAQUE"
"SARDINA","PIÑA ENT. FCA. IND.","ENT.","FCA.","IND.",NA,NA,"PIÑA"
"SARDINA","PIÑA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"PIÑA"
"SARDINA","PIÑA ENT. FCA. IND. (OLIGOPLITES ALTUS)","ENT.","FCA.","IND.",NA,NA,"PIÑA (OLIGOPLITES ALTUS)"
"SARDINA","PIÑA ENT. FCA. (OLIGOPLITES ALTUS)","ENT.","FCA.",NA,NA,NA,"PIÑA (OLIGOPLITES ALTUS)"
"SARDINA","PI�A ENT. FCA. IND.","ENT.","FCA.","IND.",NA,NA,"PI�A"
"SARDINA","PI�A ENT. FCA.","ENT.","FCA.",NA,NA,NA,"PI�A"
"SARDINA","SARDINA IND.","IND.",NA,NA,NA,NA,"SARDINA"
"SARDINA","SARDINA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"SARDINA"
"SARDINA","SARDINA BOCONA IND.","IND.",NA,NA,NA,NA,"SARDINA BOCONA"
