region_id,year,year_start,year_end,condition_start,trend_pct_linear,trend_pct_cagr
1,2025,2021,2025,80.41932610107891,0.5063771753236145,0.5130293413167397
2,2025,2021,2025,89.03507402521157,-2.335836803827957,-2.3787146108662616
3,2025,2021,2025,98.16684123428595,0.06533472441239839,0.06360715051478838
4,2025,2021,2025,97.68098927090878,0.2544015244220001,0.25311691352931653
6,2025,2021,2025,89.62262451581512,2.0648609769233177,2.075261811521978
7,2025,2021,2025,82.45673560215121,-1.902824270510285,-1.7267108693468258
8,2025,2021,2025,54.02003909230129,10.595882888662008,8.967711026503578
9,2025,2021,2025,100,-1.2048311332128872,-1.23529027748972
