region_id,year,area_sum,Pressure,RHO_score
1,2007,3.5345283109419867,7.564560188060206,92.43543981193979
1,2008,3.5345283109419867,17.052203256958553,82.94779674304145
1,2009,3.5345283109419867,19.230182828618904,80.76981717138109
1,2010,3.5345283109419867,9.62264345896671,90.3773565410333
1,2011,3.5345283109419867,21.589766755680735,78.41023324431926
1,2012,3.5345283109419867,19.230182828618904,80.76981717138109
1,2013,3.5345283109419867,25.49224424351721,74.50775575648278
1,2014,3.5345283109419867,21.37400848266584,78.62599151733416
1,2015,3.5345283109419867,22.010722465765873,77.98927753423412
1,2016,3.5345283109419867,19.230182828618904,80.76981717138109
1,2017,3.5345283109419867,19.230182828618904,80.76981717138109
1,2018,3.5345283109419867,20.28165599376045,79.71834400623955
1,2019,3.5345283109419867,19.230182828618904,80.76981717138109
1,2020,3.5345283109419867,17.686277015292802,82.3137229847072
1,2021,3.5345283109419867,19.58067389892109,80.41932610107891
1,2022,3.5345283109419867,22.301420398157532,77.69857960184247
1,2023,3.5345283109419867,19.230182828618904,80.76981717138109
1,2024,3.5345283109419867,18.930151419513656,81.06984858048635
1,2025,3.5345283109419867,19.230182828618904,80.76981717138109
2,2007,9.089233600017804,14.104858609540033,85.89514139045997
2,2008,9.089233600017804,20.250144951072723,79.74985504892727
2,2009,9.089233600017804,21.601751610135313,78.39824838986469
2,2010,9.089233600017804,37.15919076527135,62.84080923472865
2,2011,9.089233600017804,23.9665548169962,76.0334451830038
2,2012,9.089233600017804,25.398408902851124,74.60159109714888
2,2013,9.089233600017804,33.27032674330598,66.72967325669403
2,2014,9.089233600017804,22.215822181464944,77.78417781853506
2,2015,9.089233600017804,24.365831789210304,75.6341682107897
2,2016,9.089233600017804,24.796140844168743,75.20385915583125
2,2017,9.089233600017804,25.00964177874757,74.99035822125244
2,2018,9.089233600017804,28.707969138114724,71.29203086188527
2,2019,9.089233600017804,23.909218034444965,76.09078196555504
2,2020,9.089233600017804,18.37494696392438,81.62505303607563
2,2021,9.089233600017804,10.964925974788429,89.03507402521157
2,2022,9.089233600017804,8.213974184432274,91.78602581556773
2,2023,9.089233600017804,7.0008110737396185,92.99918892626037
2,2024,9.089233600017804,14.919463548353818,85.08053645164618
