region_id,year,disturbed_sum,soft_bottom_sum,Pressure,SOF_score
1,2007,674.1085690135211,2361.493343210127,28.545859379690768,71.45414062030923
1,2008,827.1066010552905,2361.493343210127,35.024727189404324,64.97527281059567
1,2009,473.6712337245196,2361.493343210127,20.058122758907647,79.94187724109236
1,2010,327.30258223253304,2361.493343210127,13.859983267520457,86.14001673247954
1,2011,397.217836579036,2361.493343210127,16.820620634867964,83.17937936513204
1,2012,418.1275686008297,2361.493343210127,17.706065943528873,82.29393405647113
1,2013,482.79925789488664,2361.493343210127,20.444658854663004,79.555341145337
1,2014,452.70710286378113,2361.493343210127,19.17037387233909,80.82962612766092
1,2015,430.49507601917907,2361.493343210127,18.22978147522448,81.77021852477552
1,2016,690.1867391350512,2361.493343210127,29.226706953017988,70.773293046982
1,2017,541.7010865126662,2361.493343210127,22.938920749880147,77.06107925011986
1,2018,383.8938475715574,2361.493343210127,16.25640185162268,83.74359814837732
1,2019,314.09186390685477,2361.493343210127,13.300561054298374,86.69943894570163
1,2020,136.61789798930474,2361.493343210127,5.785233245823653,94.21476675417635
1,2021,164.26343771134316,2361.493343210127,6.9559136460681055,93.0440863539319
1,2022,101.80416814383491,2361.493343210127,4.311008050755125,95.68899194924487
1,2023,243.6358934716154,2361.493343210127,10.317026477001443,89.68297352299855
1,2024,109.83695428386703,2361.493343210127,4.651165102780206,95.34883489721979
1,2025,48.39532139587402,2361.493343210127,2.0493524377285435,97.95064756227146
2,2007,3424.256248974774,25364.520433948954,13.500181317804863,86.49981868219514
2,2008,3549.429255373055,25364.520433948954,13.993677761880127,86.00632223811986
2,2009,4162.6344601805,25364.520433948954,16.411248424823572,83.58875157517642
2,2010,7244.518647008978,25364.520433948954,28.561622782793112,71.43837721720689
2,2011,7128.466583122056,25364.520433948954,28.104085790563634,71.89591420943637
2,2012,7692.225100453548,25364.520433948954,30.32671215087492,69.67328784912507
2,2013,7182.421665097391,25364.520433948954,28.316804505730502,71.6831954942695
2,2014,8223.83040955687,25364.520433948954,32.42257400833704,67.57742599166296
2,2015,7836.645398678417,25364.520433948954,30.896091329956775,69.10390867004323
2,2016,7930.946462444347,25364.520433948954,31.267874679898267,68.73212532010173
2,2017,7734.627580695629,25364.520433948954,30.493884561457246,69.50611543854275
2,2018,6233.215741807269,25364.520433948954,24.574546000343332,75.42545399965667
2,2019,7042.983175227388,25364.520433948954,27.767066180367276,72.23293381963272
2,2020,6066.557666885194,25364.520433948954,23.91749405506384,76.08250594493616
2,2021,4615.196987769497,25364.520433948954,18.19548293762464,81.80451706237535
2,2022,4014.058984504292,25364.520433948954,15.825487396685428,84.17451260331457
2,2023,3161.377201245673,25364.520433948954,12.463776752563204,87.5362232474368
2,2024,5003.715729442299,25364.520433948954,19.727223869547768,80.27277613045223
2,2025,5739.035694070727,25364.520433948954,22.626233793836516,77.37376620616348
3,2007,541.0628762901947,16299.431712212414,3.3195198816950238,96.68048011830498
3,2008,664.4947909673099,16299.431712212414,4.076797293916907,95.92320270608309
3,2009,720.2558775359169,16299.431712212414,4.418901776779507,95.5810982232205
3,2010,469.69986082512514,16299.431712212414,2.8816947064062406,97.11830529359375
3,2011,923.0540846555904,16299.431712212414,5.663105934938753,94.33689406506124
3,2012,585.4594424624685,16299.431712212414,3.59190094967428,96.40809905032572
3,2013,366.045446312977,16299.431712212414,2.245755881407301,97.75424411859271
3,2014,967.1344299100376,16299.431712212414,5.933546929647911,94.06645307035208
3,2015,258.02926575203986,16299.431712212414,1.5830568225192194,98.41694317748077
3,2016,303.2665546297543,16299.431712212414,1.8605958783368544,98.13940412166315
3,2017,364.38759808531404,16299.431712212414,2.2355846787731575,97.76441532122683
3,2018,282.9295226096064,16299.431712212414,1.7358244606627624,98.26417553933724
3,2019,203.65416624839605,16299.431712212414,1.2494556242461345,98.75054437575386
3,2020,156.5294601537138,16299.431712212414,0.960336917982444,99.03966308201755
3,2021,150.20328342654557,16299.431712212414,0.9215246646544442,99.07847533534554
3,2022,118.91089433468878,16299.431712212414,0.729540124062082,99.27045987593792
3,2023,91.83963273987175,16299.431712212414,0.5634529740755351,99.43654702592445
3,2024,48.73902334061265,16299.431712212414,0.2990228383489882,99.70097716165101
3,2025,176.7992240483165,16299.431712212414,1.084695633381187,98.91530436661881
4,2007,2067.1249709444714,103316.02292773519,2.000778690823523,97.99922130917648
4,2008,1269.386327769555,103316.02292773519,1.228644204256132,98.77135579574386
4,2009,1786.0753694482744,103316.02292773519,1.7287496351824847,98.27125036481752
4,2010,1396.8391627199892,103316.02292773519,1.3520063230627974,98.6479936769372
4,2011,1122.2275980534384,103316.02292773519,1.0862086695288156,98.91379133047118
4,2012,927.493139632633,103316.02292773519,0.8977243929350356,99.10227560706495
4,2013,2281.1373716224243,103316.02292773519,2.207922166359399,97.7920778336406
4,2014,1104.8520691197812,103316.02292773519,1.069390824202142,98.93060917579785
4,2015,711.8718762053064,103316.02292773519,0.6890236925817673,99.31097630741823
4,2016,1230.1551042428669,103316.02292773519,1.1906721429872535,98.80932785701275
4,2017,1478.918478369141,103316.02292773519,1.4314512274669888,98.56854877253302
4,2018,955.3457683891448,103316.02292773519,0.9246830659145342,99.07531693408546
4,2019,1028.4251775738428,103316.02292773519,0.9954169241427139,99.00458307585728
4,2020,1047.3814083221444,103316.02292773519,1.0137647372031922,98.98623526279681
4,2021,1059.915283299688,103316.02292773519,1.0258963259174718,98.97410367408253
4,2022,741.5035495142471,103316.02292773519,0.7177043100399778,99.28229568996002
4,2023,782.183999910036,103316.02292773519,0.7570790839066055,99.2429209160934
4,2024,1485.6416728372387,103316.02292773519,1.4379586348154119,98.56204136518458
4,2025,2091.6540867653916,103316.02292773519,2.0245205220766267,97.97547947792337
5,2007,810.1844925016351,3151.6593185799197,25.7066012092541,74.2933987907459
5,2008,899.5696334915459,3151.6593185799197,28.54273075101517,71.45726924898483
5,2009,744.4818685125001,3151.6593185799197,23.621901774838726,76.37809822516127
5,2010,979.6109186793994,3151.6593185799197,31.082386122900946,68.91761387709904
5,2011,1060.494720753014,3151.6593185799197,33.648773980775744,66.35122601922426
5,2012,1264.8422170948124,3151.6593185799197,40.132580626281886,59.867419373718114
5,2013,1265.9136477251127,3151.6593185799197,40.16657638921171,59.833423610788294
5,2014,1325.6217130746134,3151.6593185799197,42.06107256770108,57.93892743229891
5,2015,1490.4830317071676,3151.6593185799197,47.2920097334236,52.7079902665764
5,2016,1596.993302991364,3151.6593185799197,50.671507976025154,49.328492023974846
5,2017,1564.62964379007,3151.6593185799197,49.644631149253264,50.35536885074674
5,2018,1312.4069490385577,3151.6593185799197,41.64177712043776,58.35822287956224
5,2019,1364.7232148916273,3151.6593185799197,43.30173654386435,56.69826345613564
5,2020,815.052210680537,3151.6593185799197,25.861050586133295,74.13894941386671
5,2021,934.0421908683181,3151.6593185799197,29.636521478126653,70.36347852187335
5,2022,550.6484766298794,3151.6593185799197,17.4717004907114,82.52829950928859
5,2023,795.4137542584799,3151.6593185799197,25.23793576194266,74.76206423805733
5,2024,681.3343188842498,3151.6593185799197,21.618273106728005,78.381726893272
5,2025,210.750076026462,3151.6593185799197,6.686956130823879,93.31304386917611
6,2007,4467.886327194423,22717.55603950795,19.6671082022395,80.3328917977605
6,2008,3303.5556226015033,22717.55603950795,14.541861883630053,85.45813811636995
6,2009,5448.046049067784,22717.55603950795,23.981655595316344,76.01834440468366
6,2010,7409.499953824161,22717.55603950795,32.61574414491748,67.38425585508251
6,2011,7480.904328010107,22717.55603950795,32.93005777117977,67.06994222882024
6,2012,7720.832357360864,22717.55603950795,33.98619263416195,66.01380736583803
6,2013,7232.719167170326,22717.55603950795,31.837575990093093,68.16242400990691
6,2014,7870.7081473446115,22717.55603950795,34.64592816963548,65.35407183036452
6,2015,8106.409371150062,22717.55603950795,35.683457133558996,64.316542866441
6,2016,8501.102009138498,22717.55603950795,37.42084753463043,62.57915246536956
6,2017,8043.698746845672,22717.55603950795,35.407412368024666,64.59258763197533
6,2018,6900.744429857331,22717.55603950795,30.376262384282416,69.62373761571759
6,2019,7031.670317287969,22717.55603950795,30.95258268565174,69.04741731434825
6,2020,5921.046448894424,22717.55603950795,26.063747520187352,73.93625247981265
6,2021,6148.567484562026,22717.55603950795,27.065268261555488,72.93473173844451
6,2022,3477.867593792068,22717.55603950795,15.309162604215576,84.69083739578443
6,2023,3925.7917162526974,22717.55603950795,17.280871716241744,82.71912828375825
6,2024,4100.7861280755305,22717.55603950795,18.05117645993205,81.94882354006795
6,2025,3650.644383541297,22717.55603950795,16.069705637316297,83.93029436268371
7,2007,3676.0014426287953,19920.159995374634,18.45367428515808,81.54632571484193
7,2008,3855.9630902600306,19920.159995374634,19.357088954884734,80.64291104511526
7,2009,3924.5333342643453,19920.159995374634,19.70131432265405,80.29868567734594
7,2010,4136.901304259498,19920.159995374634,20.76741002692783,79.23258997307217
7,2011,4367.467948927334,19920.159995374634,21.92486380602083,78.07513619397916
7,2012,3801.1768033067287,19920.159995374634,19.082059602881422,80.91794039711858
7,2013,4065.208156256819,19920.159995374634,20.40750755616793,79.59249244383207
7,2014,4109.013090644588,19920.159995374634,20.62741007902889,79.37258992097111
7,2015,4033.1609992179983,19920.159995374634,20.246629545919706,79.7533704540803
7,2016,4336.984084719323,19920.159995374634,21.77183358831631,78.22816641168369
7,2017,3991.4980306757616,19920.159995374634,20.03747977728376,79.96252022271624
7,2018,3844.680700285053,19920.159995374634,19.30045090590522,80.69954909409478
7,2019,3759.1650901351386,19920.159995374634,18.87115912225604,81.12884087774395
7,2020,3159.1263060576543,19920.159995374634,15.858940424129065,84.14105957587094
7,2021,2776.76160379334,19920.159995374634,13.939454323851269,86.06054567614873
7,2022,1538.3815667916424,19920.159995374634,7.722737001855644,92.27726299814437
7,2023,2786.511919897262,19920.159995374634,13.988401300713834,86.01159869928617
7,2024,2651.710020063279,19920.159995374634,13.311690371357427,86.68830962864259
7,2025,2559.7027457021773,19920.159995374634,12.849810173696035,87.15018982630396
8,2007,12182.220874975363,28097.424597260346,43.35707293316554,56.64292706683446
8,2008,11307.913742987337,28097.424597260346,40.24537446072521,59.7546255392748
8,2009,12558.375186697489,28097.424597260346,44.695823075265054,55.304176924734946
8,2010,13330.986449870152,28097.424597260346,47.44558136894154,52.55441863105846
8,2011,12349.215344258202,28097.424597260346,43.95141377285632,56.04858622714368
8,2012,13682.586782897182,28097.424597260346,48.69694279464784,51.303057205352154
8,2013,13693.575644975372,28097.424597260346,48.73605264985949,51.26394735014051
8,2014,12817.947335661334,28097.424597260346,45.61965204779357,54.380347952206435
8,2015,12741.367522226199,28097.424597260346,45.34710104166826,54.65289895833174
8,2016,14034.768704471686,28097.424597260346,49.9503741201966,50.04962587980339
8,2017,13103.598682834232,28097.424597260346,46.63629806168038,53.36370193831963
8,2018,13644.786682581618,28097.424597260346,48.5624105346369,51.4375894653631
8,2019,12833.861594877762,28097.424597260346,45.67629161332151,54.32370838667848
8,2020,11463.416089013464,28097.424597260346,40.798814315996815,59.201185684003185
8,2021,12263.92109792468,28097.424597260346,43.64784770743893,56.35215229256107
8,2022,9751.74379599945,28097.424597260346,34.70689551009703,65.29310448990297
8,2023,8819.317908560228,28097.424597260346,31.38834976861246,68.61165023138753
8,2024,9181.771354249333,28097.424597260346,32.67833791124261,67.32166208875739
8,2025,9932.714943707828,28097.424597260346,35.35097997798817,64.64902002201183
9,2007,4511.541075245856,23214.590638156867,19.4340755155528,80.56592448444721
9,2008,2762.75982591388,23214.590638156867,11.900962928774824,88.09903707122517
9,2009,2734.1716717174722,23214.590638156867,11.777815574414769,88.22218442558523
9,2010,5301.112488790863,23214.590638156867,22.835261544856372,77.16473845514362
9,2011,3780.983544534426,23214.590638156867,16.287099796279755,83.71290020372024
9,2012,4508.503992458265,23214.590638156867,19.42099286923381,80.57900713076619
9,2013,5949.585722269325,23214.590638156867,25.62864801281585,74.37135198718414
9,2014,4665.266552768808,23214.590638156867,20.09626887454436,79.90373112545564
9,2015,4029.07942378651,23214.590638156867,17.35580646924731,82.6441935307527
9,2016,5246.2170287084355,23214.590638156867,22.59879189980393,77.40120810019607
9,2017,4817.465099813562,23214.590638156867,20.75188477325675,79.24811522674324
9,2018,3523.25422563393,23214.590638156867,15.176895774517352,84.82310422548265
9,2019,3255.5645988628903,23214.590638156867,14.023786374728713,85.97621362527128
9,2020,2635.7208237942195,23214.590638156867,11.353725184634502,88.6462748153655
9,2021,3094.230289787557,23214.590638156867,13.32881694110814,86.67118305889186
9,2022,1784.9831846223994,23214.590638156867,7.689057336589412,92.31094266341059
9,2023,1599.1063732359855,23214.590638156867,6.888367743205431,93.11163225679458
9,2024,2161.6534202722423,23214.590638156867,9.311615500637869,90.68838449936213
9,2025,2124.051420642985,23214.590638156867,9.149639783661613,90.85036021633839
