"rgn_id","year","trend"
"Region_2",2021,0.0294070376101623
"Region_5",2021,-0.00213183976921805
"Region_6",2021,0.000119471734250975
"Region_7",2021,NA
"Region_8",2021,-0.0172003503542261
"Region_9",2021,-6.66572536508481e-05
