"rgn_id","area_km2","year"
"Region_2",4.99405702726107,2021
"Region_5",202.521934627753,2021
"Region_6",59.6568821218499,2021
"Region_7",73.9186057756761,2021
"Region_8",295.167392932436,2021
"Region_9",44.0266110641634,2021
