"rgn_id","area_km2","year"
"Region_1",8.65630469761101,2021
"Region_2",132.476080431498,2021
"Region_3",60.3549562264141,2021
"Region_4",59.8423331109157,2021
"Region_5",256.415630138114,2021
"Region_6",598.73161642565,2021
"Region_7",883.757925964698,2021
"Region_8",828.354120365771,2021
"Region_9",157.985833660423,2021
