indicator,year,rgn_id,pressure
climate_npp_loss,2024,Region_1,0
climate_npp_loss,2024,Region_2,0
climate_npp_loss,2024,Region_3,0
climate_npp_loss,2024,Region_4,0
climate_npp_loss,2024,Region_5,0
climate_npp_loss,2024,Region_6,0
climate_npp_loss,2024,Region_7,0
climate_npp_loss,2024,Region_8,0
climate_npp_loss,2024,Region_9,0
