pressure_name,ohi_rgn,year,mean
benthic_destructive_fishing,Region_9,2017,5.607584878463926
benthic_destructive_fishing,Region_1,2018,4.292092597802298
benthic_destructive_fishing,Region_2,2018,3.378563478633281
benthic_destructive_fishing,Region_3,2018,0.2425146555018613
benthic_destructive_fishing,Region_4,2018,0.07019751512292977
benthic_destructive_fishing,Region_5,2018,8.882523804943606
benthic_destructive_fishing,Region_6,2018,7.842822430265484
benthic_destructive_fishing,Region_7,2018,14.763914342031915
benthic_destructive_fishing,Region_8,2018,20.936938948945283
benthic_destructive_fishing,Region_9,2018,2.4594057103838227
benthic_destructive_fishing,Region_1,2019,4.976360298205637
benthic_destructive_fishing,Region_2,2019,3.5388756365798986
benthic_destructive_fishing,Region_3,2019,0.18489791855369647
benthic_destructive_fishing,Region_4,2019,0.10078356048697774
benthic_destructive_fishing,Region_5,2019,10.325949361886142
benthic_destructive_fishing,Region_6,2019,8.167546049842175
benthic_destructive_fishing,Region_7,2019,13.461820735306766
benthic_destructive_fishing,Region_8,2019,18.31317576662344
benthic_destructive_fishing,Region_9,2019,2.3605949707300495
benthic_destructive_fishing,Region_1,2020,3.1182124194914054
benthic_destructive_fishing,Region_2,2020,2.1788772278141377
benthic_destructive_fishing,Region_3,2020,0.10776025832530728
benthic_destructive_fishing,Region_4,2020,0.09717551046067915
benthic_destructive_fishing,Region_5,2020,4.1763173307283665
benthic_destructive_fishing,Region_6,2020,5.224967943779154
benthic_destructive_fishing,Region_7,2020,7.382031387453456
benthic_destructive_fishing,Region_8,2020,13.090376238871716
benthic_destructive_fishing,Region_9,2020,1.8867093567926725
benthic_destructive_fishing,Region_1,2021,3.6041769410398317
benthic_destructive_fishing,Region_2,2021,2.088519071487547
benthic_destructive_fishing,Region_3,2021,0.14259854508501751
benthic_destructive_fishing,Region_4,2021,0.08240282598536391
benthic_destructive_fishing,Region_5,2021,5.610479813905842
benthic_destructive_fishing,Region_6,2021,6.227548095472436
benthic_destructive_fishing,Region_7,2021,6.2175936887534355
benthic_destructive_fishing,Region_8,2021,15.484598403987984
benthic_destructive_fishing,Region_9,2021,2.0103184938323246
benthic_destructive_fishing,Region_1,2022,0.9505633437869377
benthic_destructive_fishing,Region_2,2022,1.076213105420494
benthic_destructive_fishing,Region_3,2022,0.12923893298142747
benthic_destructive_fishing,Region_4,2022,0.032510144620179274
benthic_destructive_fishing,Region_5,2022,2.8842606175759977
benthic_destructive_fishing,Region_6,2022,2.507454947949038
benthic_destructive_fishing,Region_7,2022,1.479018997127415
benthic_destructive_fishing,Region_8,2022,8.085535537135117
benthic_destructive_fishing,Region_9,2022,1.3796028998325416
benthic_destructive_fishing,Region_1,2023,1.8269098667713513
benthic_destructive_fishing,Region_2,2023,1.090154488825905
benthic_destructive_fishing,Region_3,2023,0.06642712748650713
benthic_destructive_fishing,Region_4,2023,0.011208705882427922
benthic_destructive_fishing,Region_5,2023,3.543626721934129
benthic_destructive_fishing,Region_6,2023,3.892969563296191
benthic_destructive_fishing,Region_7,2023,6.4147273190262695
benthic_destructive_fishing,Region_8,2023,10.05714896265465
benthic_destructive_fishing,Region_9,2023,0.9384204104388237
benthic_destructive_fishing,Region_1,2024,3.066309418839457
benthic_destructive_fishing,Region_2,2024,1.2310055904413706
benthic_destructive_fishing,Region_3,2024,0.03432787543285826
benthic_destructive_fishing,Region_4,2024,0.00751426668477326
benthic_destructive_fishing,Region_5,2024,3.8782700507438004
benthic_destructive_fishing,Region_6,2024,3.5109414849667915
benthic_destructive_fishing,Region_7,2024,4.294382925652797
benthic_destructive_fishing,Region_8,2024,8.999053645472982
benthic_destructive_fishing,Region_9,2024,1.4615152132465092
benthic_destructive_fishing,Region_1,2025,0.8894476506303188
benthic_destructive_fishing,Region_2,2025,1.9078798368564986
benthic_destructive_fishing,Region_3,2025,0.1087254897546161
benthic_destructive_fishing,Region_4,2025,0.009788060385577235
benthic_destructive_fishing,Region_5,2025,1.8943822903951757
benthic_destructive_fishing,Region_6,2025,3.1963494663924963
benthic_destructive_fishing,Region_7,2025,5.028132188179921
benthic_destructive_fishing,Region_8,2025,10.56257753331299
benthic_destructive_fishing,Region_9,2025,1.3905272083278593
