pressure_name,ohi_rgn,year,mean
ghost_gear,Region_9,2019,0.40597407830889315
ghost_gear,Region_1,2020,0.33271326167486504
ghost_gear,Region_2,2020,0.4017083132659047
ghost_gear,Region_3,2020,0.13066876312597903
ghost_gear,Region_4,2020,0.12869890457868086
ghost_gear,Region_5,2020,0.44964841290290447
ghost_gear,Region_6,2020,0.6242588555776905
ghost_gear,Region_7,2020,0.9145858903045035
ghost_gear,Region_8,2020,1.6077935376434667
ghost_gear,Region_9,2020,0.2951709092223025
ghost_gear,Region_1,2021,0.38721968124559963
ghost_gear,Region_2,2021,0.37618917165131277
ghost_gear,Region_3,2021,0.12075344149152425
ghost_gear,Region_4,2021,0.11656420729174875
ghost_gear,Region_5,2021,0.6224280624312654
ghost_gear,Region_6,2021,0.7418052456843005
ghost_gear,Region_7,2021,0.7894456665675829
ghost_gear,Region_8,2021,1.898700902947111
ghost_gear,Region_9,2021,0.29879632124994054
ghost_gear,Region_1,2022,0.1083718453828009
ghost_gear,Region_2,2022,0.27594583029190334
ghost_gear,Region_3,2022,0.05253828931898615
ghost_gear,Region_4,2022,0.06624364533520824
ghost_gear,Region_5,2022,0.32798629692485043
ghost_gear,Region_6,2022,0.3173246657788682
ghost_gear,Region_7,2022,0.2082490729261549
ghost_gear,Region_8,2022,0.9839624631741527
ghost_gear,Region_9,2022,0.1829015072376164
ghost_gear,Region_1,2023,0.19493128541085958
ghost_gear,Region_2,2023,0.18430629098186205
ghost_gear,Region_3,2023,0.025188320187519694
ghost_gear,Region_4,2023,0.06911093468178442
ghost_gear,Region_5,2023,0.38165834740852655
ghost_gear,Region_6,2023,0.4609271344690159
ghost_gear,Region_7,2023,0.790429293166935
ghost_gear,Region_8,2023,1.2158209527404256
ghost_gear,Region_9,2023,0.12161789716327986
ghost_gear,Region_1,2024,0.32723840643626445
ghost_gear,Region_2,2024,0.3983173184741899
ghost_gear,Region_3,2024,0.029813469274606604
ghost_gear,Region_4,2024,0.09692531219095399
ghost_gear,Region_5,2024,0.4206313490757951
ghost_gear,Region_6,2024,0.425977473501845
ghost_gear,Region_7,2024,0.5568167750567216
ghost_gear,Region_8,2024,1.100481887840803
ghost_gear,Region_9,2024,0.19204785533953314
ghost_gear,Region_1,2025,0.09597935412702537
ghost_gear,Region_2,2025,0.45908124936074096
ghost_gear,Region_3,2025,0.07666777472577654
ghost_gear,Region_4,2025,0.09113240035123052
ghost_gear,Region_5,2025,0.20556744690770642
ghost_gear,Region_6,2025,0.38882767957214537
ghost_gear,Region_7,2025,0.6553149216395207
ghost_gear,Region_8,2025,1.2485605693695425
ghost_gear,Region_9,2025,0.16991514964206691
