pressure_name,ohi_rgn,year,mean
vessel_traffic,Region_7,2019,21.649944276091603
vessel_traffic,Region_8,2019,23.272202435030994
vessel_traffic,Region_9,2019,3.2527763081471788
vessel_traffic,Region_1,2020,3.2269923311626725
vessel_traffic,Region_2,2020,3.956909839991822
vessel_traffic,Region_3,2020,1.481743478102936
vessel_traffic,Region_4,2020,0.7370983125037123
vessel_traffic,Region_5,2020,4.533980958335911
vessel_traffic,Region_6,2020,7.088729843941234
vessel_traffic,Region_7,2020,14.987047988136133
vessel_traffic,Region_8,2020,16.383547156425035
vessel_traffic,Region_9,2020,2.4854380979010138
vessel_traffic,Region_1,2021,3.735641652915507
vessel_traffic,Region_2,2021,3.850929626213542
vessel_traffic,Region_3,2021,1.550170810736508
vessel_traffic,Region_4,2021,0.7275026929447318
vessel_traffic,Region_5,2021,6.113497217922464
vessel_traffic,Region_6,2021,8.036005260435724
vessel_traffic,Region_7,2021,14.531845258233647
vessel_traffic,Region_8,2021,19.181108648301723
vessel_traffic,Region_9,2021,2.6707243985580336
vessel_traffic,Region_1,2022,1.0097279446867509
vessel_traffic,Region_2,2022,2.6297787243267203
vessel_traffic,Region_3,2022,1.1091883990330775
vessel_traffic,Region_4,2022,0.3960845849766763
vessel_traffic,Region_5,2022,3.103929932841421
vessel_traffic,Region_6,2022,3.8768968041472576
vessel_traffic,Region_7,2022,6.77176936978515
vessel_traffic,Region_8,2022,10.279446486208284
vessel_traffic,Region_9,2022,1.7447116624940324
vessel_traffic,Region_1,2023,1.9446963476652843
vessel_traffic,Region_2,2023,2.136519760378576
vessel_traffic,Region_3,2023,0.5872175055753107
vessel_traffic,Region_4,2023,0.38879795210215956
vessel_traffic,Region_5,2023,3.927543909116496
vessel_traffic,Region_6,2023,5.5134001545128335
vessel_traffic,Region_7,2023,10.298608670384315
vessel_traffic,Region_8,2023,12.645471113694205
vessel_traffic,Region_9,2023,1.2181791690918313
vessel_traffic,Region_1,2024,3.1441948280392578
vessel_traffic,Region_2,2024,4.623770996210935
vessel_traffic,Region_3,2024,1.4392369121023927
vessel_traffic,Region_4,2024,0.583512776605225
vessel_traffic,Region_5,2024,4.205519562394682
vessel_traffic,Region_6,2024,6.174191131917064
vessel_traffic,Region_7,2024,12.932878853888168
vessel_traffic,Region_8,2024,12.040165304239226
vessel_traffic,Region_9,2024,1.8016561634282704
vessel_traffic,Region_1,2025,0.9545891760600468
vessel_traffic,Region_2,2025,5.071564962932077
vessel_traffic,Region_3,2025,1.3920315337079883
vessel_traffic,Region_4,2025,0.6588908427389081
vessel_traffic,Region_5,2025,2.4602345138709265
vessel_traffic,Region_6,2025,5.908100153208021
vessel_traffic,Region_7,2025,13.879266737137144
vessel_traffic,Region_8,2025,13.733083231420354
vessel_traffic,Region_9,2025,1.7299484991959426
