"region_id","year","disturbed_sum","soft_bottom_sum","Pressure","SOF_score","region_clean"
1,2007,663.469273619354,2356.64475274086,28.1531305406857,71.8468694593143,"Region 1"
1,2008,816.275240845978,2356.64475274086,34.6371781277862,65.3628218722138,"Region 1"
1,2009,465.353708372568,2356.64475274086,19.7464512982428,80.2535487017572,"Region 1"
1,2010,321.269498107955,2356.64475274086,13.6324958496314,86.3675041503686,"Region 1"
1,2011,391.956583193503,2356.64475274086,16.6319757247096,83.3680242752904,"Region 1"
1,2012,413.293272677111,2356.64475274086,17.5373599349854,82.4626400650146,"Region 1"
1,2013,477.137654131278,2356.64475274086,20.246481934808,79.753518065192,"Region 1"
1,2014,446.931564363185,2356.64475274086,18.9647406060412,81.0352593939588,"Region 1"
1,2015,425.229290504009,2356.64475274086,18.0438434774461,81.9561565225539,"Region 1"
1,2016,685.478443050641,2356.64475274086,29.0870502333203,70.9129497666797,"Region 1"
1,2017,536.624799211859,2356.64475274086,22.7707124116923,77.2292875883077,"Region 1"
1,2018,378.638173337094,2356.64475274086,16.0668328519487,83.9331671480513,"Region 1"
1,2019,310.503495235229,2356.64475274086,13.1756597965859,86.8243402034141,"Region 1"
1,2020,134.446528881206,2356.64475274086,5.7049976974612,94.2950023025388,"Region 1"
1,2021,162.478399511427,2356.64475274086,6.89447993052235,93.1055200694776,"Region 1"
1,2022,99.6633147411048,2356.64475274086,4.22903429230023,95.7709657076998,"Region 1"
1,2023,239.665359854116,2356.64475274086,10.1697703727037,89.8302296272963,"Region 1"
1,2024,107.661873191595,2356.64475274086,4.56843879699647,95.4315612030035,"Region 1"
1,2025,46.764474786818,2356.64475274086,1.98436674566369,98.0156332543363,"Region 1"
2,2007,3366.08858082257,25297.8105739355,13.3058494172246,86.6941505827754,"Region 2"
2,2008,3487.75306591741,25297.8105739355,13.7867783289945,86.2132216710055,"Region 2"
2,2009,4065.69644748233,25297.8105739355,16.0713372234325,83.9286627765675,"Region 2"
2,2010,7050.47295230336,25297.8105739355,27.8698938459422,72.1301061540578,"Region 2"
2,2011,6982.52341215219,25297.8105739355,27.6012953442949,72.3987046557051,"Region 2"
2,2012,7507.19814713928,25297.8105739355,29.6752880064411,70.3247119935589,"Region 2"
2,2013,7051.58993394428,25297.8105739355,27.8743091752358,72.1256908247642,"Region 2"
2,2014,8050.2792108499,25297.8105739355,31.8220392524567,68.1779607475433,"Region 2"
2,2015,7667.21249959397,25297.8105739355,30.3078105403064,69.6921894596936,"Region 2"
2,2016,7753.80762386962,25297.8105739355,30.6501133811889,69.3498866188111,"Region 2"
2,2017,7549.64708843664,25297.8105739355,29.8430849040157,70.1569150959843,"Region 2"
2,2018,6074.11621181713,25297.8105739355,24.0104423031586,75.9895576968414,"Region 2"
2,2019,6847.26375591767,25297.8105739355,27.0666259275909,72.9333740724091,"Region 2"
2,2020,5881.03994593094,25297.8105739355,23.247228959767,76.752771040233,"Region 2"
2,2021,4458.21860351728,25297.8105739355,17.6229424696167,82.3770575303832,"Region 2"
2,2022,3894.43379064626,25297.8105739355,15.3943511406427,84.6056488593573,"Region 2"
2,2023,3063.94563227217,25297.8105739355,12.1115051570074,87.8884948429926,"Region 2"
2,2024,4854.81493530655,25297.8105739355,19.1906525709719,80.8093474290281,"Region 2"
2,2025,5603.78494869801,25297.8105739355,22.1512645622844,77.8487354377156,"Region 2"
3,2007,525.981351394206,16259.8718814254,3.23484314778068,96.7651568522193,"Region 3"
3,2008,647.612796790898,16259.8718814254,3.9828899115171,96.0171100884829,"Region 3"
3,2009,703.740457997657,16259.8718814254,4.32808119971463,95.6719188002854,"Region 3"
3,2010,454.141215289943,16259.8718814254,2.79301841122583,97.2069815887742,"Region 3"
3,2011,901.268107972573,16259.8718814254,5.54289796712449,94.4571020328755,"Region 3"
3,2012,566.344756798586,16259.8718814254,3.48308252936209,96.5169174706379,"Region 3"
3,2013,354.402268587612,16259.8718814254,2.17961292175043,97.8203870782496,"Region 3"
3,2014,948.090363089228,16259.8718814254,5.83085998464901,94.169140015351,"Region 3"
3,2015,248.415111895651,16259.8718814254,1.52778025378804,98.472219746212,"Region 3"
3,2016,293.424850109965,16259.8718814254,1.8045950930595,98.1954049069405,"Region 3"
3,2017,353.075219715014,16259.8718814254,2.17145142526217,97.8285485747378,"Region 3"
3,2018,272.7442339845,16259.8718814254,1.67740702985533,98.3225929701447,"Region 3"
3,2019,195.896167995408,16259.8718814254,1.20478297383875,98.7952170261612,"Region 3"
3,2020,150.285228915513,16259.8718814254,0.924270683136147,99.0757293168639,"Region 3"
3,2021,143.55685031414,16259.8718814254,0.882890414887794,99.1171095851122,"Region 3"
3,2022,115.511355318129,16259.8718814254,0.710407536790524,99.2895924632095,"Region 3"
3,2023,88.681253939867,16259.8718814254,0.545399463086624,99.4546005369134,"Region 3"
3,2024,47.5897994562984,16259.8718814254,0.292682499612208,99.7073175003878,"Region 3"
3,2025,170.425608068705,16259.8718814254,1.04813622955659,98.9518637704434,"Region 3"
4,2007,2021.44769615172,102927.892408011,1.96394548538757,98.0360545146124,"Region 4"
4,2008,1237.39988212392,102927.892408011,1.20220073798733,98.7977992620127,"Region 4"
4,2009,1733.04685176793,102927.892408011,1.68374850705972,98.3162514929403,"Region 4"
4,2010,1338.80837817065,102927.892408011,1.30072456245732,98.6992754375427,"Region 4"
4,2011,1074.2060632522,102927.892408011,1.04364913933533,98.9563508606647,"Region 4"
4,2012,888.017993853078,102927.892408011,0.862757385853126,99.1372426141469,"Region 4"
4,2013,2218.03778098151,102927.892408011,2.15494335800552,97.8450566419945,"Region 4"
4,2014,1051.05256819527,102927.892408011,1.02115426985413,98.9788457301459,"Region 4"
4,2015,678.025708720088,102927.892408011,0.658738552648449,99.3412614473515,"Region 4"
4,2016,1193.0347202128,102927.892408011,1.15909758987734,98.8409024101227,"Region 4"
4,2017,1436.65578067699,102927.892408011,1.39578859244684,98.6042114075532,"Region 4"
4,2018,914.078301477828,102927.892408011,0.888076380554237,99.1119236194458,"Region 4"
4,2019,995.149387424695,102927.892408011,0.966841313994725,99.0331586860053,"Region 4"
4,2020,1019.93625678864,102927.892408011,0.990923094728844,99.0090769052712,"Region 4"
4,2021,1029.48263658863,102927.892408011,1.00019791769145,98.9998020823085,"Region 4"
4,2022,718.512021042174,102927.892408011,0.698073189135123,99.3019268108649,"Region 4"
4,2023,764.243875944609,102927.892408011,0.742504153213501,99.2574958467865,"Region 4"
4,2024,1460.89488410327,102927.892408011,1.41933818902286,98.5806618109771,"Region 4"
4,2025,2065.94543831272,102927.892408011,2.00717744236247,97.9928225576375,"Region 4"
5,2007,788.200303319842,3144.51078701019,25.0659118924271,74.9340881075729,"Region 5"
5,2008,880.508347726078,3144.51078701019,28.0014414758382,71.9985585241618,"Region 5"
5,2009,724.535623985343,3144.51078701019,23.0412828277887,76.9587171722113,"Region 5"
5,2010,962.591059649014,3144.51078701019,30.6117906678974,69.3882093321026,"Region 5"
5,2011,1044.38427135348,3144.51078701019,33.2129333334705,66.7870666665295,"Region 5"
5,2012,1247.92105648294,3144.51078701019,39.6856980627332,60.3143019372668,"Region 5"
5,2013,1250.36855081702,3144.51078701019,39.7635319294252,60.2364680705748,"Region 5"
5,2014,1308.08458190458,3144.51078701019,41.5989853591283,58.4010146408717,"Region 5"
5,2015,1474.919152054,3144.51078701019,46.9045664637824,53.0954335362175,"Region 5"
5,2016,1583.8617971167,3144.51078701019,50.3691004546572,49.6308995453428,"Region 5"
5,2017,1549.8302589485,3144.51078701019,49.2868482229656,50.7131517770344,"Region 5"
5,2018,1292.98096512165,3144.51078701019,41.1186684575192,58.8813315424808,"Region 5"
5,2019,1347.40725459903,3144.51078701019,42.8495033365795,57.1504966634205,"Region 5"
5,2020,792.166430063546,3144.51078701019,25.1920404705223,74.8079595294777,"Region 5"
5,2021,914.409548870288,3144.51078701019,29.0795488012846,70.9204511987154,"Region 5"
5,2022,532.67953841202,3144.51078701019,16.9399812718878,83.0600187281122,"Region 5"
5,2023,775.113111084327,3144.51078701019,24.649720213595,75.350279786405,"Region 5"
5,2024,661.043577551842,3144.51078701019,21.0221437395787,78.9778562604212,"Region 5"
5,2025,200.548950120807,3144.51078701019,6.3777472460665,93.6222527539335,"Region 5"
6,2007,4313.54066885123,22620.2975103259,19.0693365853484,80.9306634146516,"Region 6"
6,2008,3166.96038225701,22620.2975103259,14.0005248861618,85.9994751138383,"Region 6"
6,2009,5287.80941721331,22620.2975103259,23.3763919983788,76.6236080016212,"Region 6"
6,2010,7222.06616411277,22620.2975103259,31.9273703664418,68.0726296335582,"Region 6"
6,2011,7253.10497000546,22620.2975103259,32.064586978551,67.935413021449,"Region 6"
6,2012,7491.69218850287,22620.2975103259,33.1193353450944,66.8806646549056,"Region 6"
6,2013,7023.8453839611,22620.2975103259,31.0510742873952,68.9489257126048,"Region 6"
6,2014,7679.75593547174,22620.2975103259,33.950729127086,66.049270872914,"Region 6"
6,2015,7919.49340583128,22620.2975103259,35.0105625366604,64.9894374633396,"Region 6"
6,2016,8264.69482203445,22620.2975103259,36.5366318381167,63.4633681618833,"Region 6"
6,2017,7831.08200617018,22620.2975103259,34.6197126832456,65.3802873167544,"Region 6"
6,2018,6694.42680584081,22620.2975103259,29.5947778882434,70.4052221117566,"Region 6"
6,2019,6833.53628472332,22620.2975103259,30.2097542333556,69.7902457666444,"Region 6"
6,2020,5734.0920300479,22620.2975103259,25.3493218974258,74.6506781025742,"Region 6"
6,2021,5957.24905810761,22620.2975103259,26.3358563493172,73.6641436506828,"Region 6"
6,2022,3348.17342209409,22620.2975103259,14.8016330048961,85.1983669951039,"Region 6"
6,2023,3813.2317071791,22620.2975103259,16.8575665525107,83.1424334474893,"Region 6"
6,2024,3960.23768831557,22620.2975103259,17.5074518206834,82.4925481793165,"Region 6"
6,2025,3537.49963691831,22620.2975103259,15.638607915318,84.361392084682,"Region 6"
7,2007,3636.77422016673,19801.7825188637,18.3658931548321,81.6341068451679,"Region 7"
7,2008,3808.51216152625,19801.7825188637,19.2331784166307,80.7668215833693,"Region 7"
7,2009,3883.78514187981,19801.7825188637,19.6133107622004,80.3866892377996,"Region 7"
7,2010,4102.27431644709,19801.7825188637,20.7166921085976,79.2833078914024,"Region 7"
7,2011,4317.43540512107,19801.7825188637,21.8032664534527,78.1967335465473,"Region 7"
7,2012,3768.6947121697,19801.7825188637,19.032098290038,80.967901709962,"Region 7"
7,2013,4035.32595775765,19801.7825188637,20.3785995221062,79.6214004778938,"Region 7"
7,2014,4080.39396975911,19801.7825188637,20.6061952547556,79.3938047452444,"Region 7"
7,2015,4002.26477972465,19801.7825188637,20.2116389063055,79.7883610936945,"Region 7"
7,2016,4309.21958314232,19801.7825188637,21.7617761382706,78.2382238617294,"Region 7"
7,2017,3960.51801046624,19801.7825188637,20.0008156169444,79.9991843830556,"Region 7"
7,2018,3814.00210033741,19801.7825188637,19.2609028843949,80.7390971156051,"Region 7"
7,2019,3733.73290406098,19801.7825188637,18.8555393965373,81.1444606034627,"Region 7"
