"rgn_id","year","trend"
"Region_4",2020,0.00842618093633418
"Region_6",2020,0.00121299302825917
"Region_7",2020,0.00775122388630245
"Region_8",2020,0.00437015665334983
"Region_9",2020,0.00159841254534632
