"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"544","aetobatus","aetobatus",2012,4.8326,492.266595275077,462.198411932595,503.688796168635,1.89819038931065,1.78224683922507,1.94223463722231,0.0695653538991503,0.0679878134545113,0.0740909077767117
"545","aetobatus","aetobatus",2013,13.0698,494.016825179262,467.370066274932,504.706107842936,1.90493931279052,1.80218884760769,1.94615741252664,0.18747342633763,0.183502885036644,0.198162085182223
"546","aetobatus","aetobatus",2014,39.2385,494.024920803721,470.253831285785,503.779337881388,1.90497052968943,1.81330870640204,1.94258376797916,0.562828466627285,0.551930712007665,0.591279156389576
"547","aetobatus","aetobatus",2015,42.9641,481.846722843975,462.274138510933,490.229769479407,1.85801114112195,1.78253884251068,1.89033634601957,0.631843212401599,0.621038541927448,0.658595313654388
"548","aetobatus","aetobatus",2016,146.4932,459.590998994186,443.52542210873,469.922039080211,1.77219259985934,1.71024339604293,1.81202930864905,2.25869955654169,2.20904298859992,2.34051518554045
"549","aetobatus","aetobatus",2017,111.8227,399.366059815547,379.675354114329,417.086501964368,1.53996396228171,1.46403618517972,1.60829436150863,1.98413553863382,1.89983705651516,2.08703668441323
"550","aetobatus","aetobatus",2018,27.4662,327.774568496468,300.14471629103,352.972829399014,1.26390565955987,1.15736436584254,1.36107068585183,0.593794046651702,0.551403879296939,0.648455817654017
"551","aetobatus","aetobatus",2019,117.8678,269.494695346134,238.845153363483,298.783548567435,1.03917723767215,0.920991956390311,1.15211567434901,3.09925615021675,2.7954453851524,3.49696479179213
"552","aetobatus","aetobatus",2020,75.4615,221.899050392629,193.871426285773,252.847326904442,0.855647425389646,0.747572314818479,0.974984633325979,2.40980835233686,2.11485006212411,2.7581897717282
"553","aetobatus","aetobatus",2021,20.0292,186.480369815685,157.739611170168,217.291857239778,0.719072244951797,0.608247272536329,0.837881991276546,0.761102233980075,0.653179681296248,0.899777963234833
"554","aetobatus","aetobatus",2022,91.50845,151.322292269814,119.729695501519,184.45041889694,0.58350195530637,0.461680234851353,0.71124471133136,4.28519710644469,3.51555639099686,5.41591495960128
"555","aetobatus","aetobatus",2023,64.079,121.098899044572,82.4512753068198,155.948417019882,0.466959912634446,0.317933859164982,0.601340390058222,4.01493437817741,3.11772406687207,5.8968661324426
"556","aetobatus","aetobatus",2024,32.7518,88.3381257152221,38.3983318784514,128.55798210444,0.340633678685123,0.148064778794319,0.495722294468217,3.85639869865476,2.6499096164486,8.87192272123052
"557","mobula","mobula",2000,1238.2261,10465.6379422581,8061.68725982096,11511.6961022206,1.65746946072802,1.27674973172351,1.82313632822804,0.851061962026145,0.773726676060819,1.10484394568182
"558","mobula","mobula",2001,858.5864,9695.52241764206,7726.01735799695,10693.742814698,1.53550432393215,1.22358884327806,1.69359500434021,0.637000425774792,0.577538848199937,0.799383643858165
"559","mobula","mobula",2002,718.80465,9271.47832733131,7642.46973142887,10188.4810569833,1.46834739249901,1.21035719506732,1.61357542620209,0.557684819581101,0.507491027299292,0.676556519022174
"560","mobula","mobula",2003,1098.31325,9042.48700068002,7684.01761333989,9846.51916255083,1.43208145889896,1.21693723785166,1.55941805902756,0.873705887721384,0.802362134447065,1.02816970622537
"561","mobula","mobula",2004,1031.23685,8902.87197663645,7801.6833347541,9574.75718512064,1.40997027562587,1.23557225474166,1.51637842965544,0.833211447028401,0.774742868037378,0.95081721778133
"562","mobula","mobula",2005,1187.54255,8716.25966874802,7773.66914217736,9330.07985745768,1.38041601404836,1.23113557645037,1.47762826453684,0.980044852598418,0.915568307321579,1.09887946940266
"563","mobula","mobula",2006,811.9979,8389.08409554582,7617.20607537726,9015.3075012299,1.32860039383765,1.20635612617855,1.42777697306207,0.696253338494831,0.647890025674757,0.766807114135793
"564","mobula","mobula",2007,1259.3554,8197.05524813029,7617.16123385699,8832.22143791281,1.29818830124224,1.20634902451396,1.39878117172561,1.1051402053886,1.02566442476347,1.18927446096784
"565","mobula","mobula",2008,872.1884,7947.62966715849,7523.58035620965,8567.65387483572,1.25868614327862,1.19152838503987,1.35688093988892,0.789404534180381,0.732276885469036,0.83389750600101
"566","mobula","mobula",2009,1018.7991,7811.10650958443,7587.06392402267,8473.87083654583,1.23706462669171,1.20158243769186,1.3420282837243,0.938216195346484,0.864835772485736,0.965921297653029
"567","mobula","mobula",2010,739.37875,7627.23546548864,7193.09047169182,8350.81447522218,1.20794450597069,1.13918786899201,1.32253953760413,0.697311364392601,0.63689092659935,0.739398175223089
"568","mobula","mobula",2011,1013.0765,7607.8878924481,7059.51277363667,8428.70217261882,1.20488038206054,1.11803283225347,1.3348748085655,0.957866686904665,0.86458653071819,1.03227270826615
"569","mobula","mobula",2012,1349.8407,7514.30108869858,6910.42296458896,8384.47369632972,1.19005880405471,1.09442110339702,1.32787023329277,1.29217358407742,1.158066889025,1.40509219470013
"570","mobula","mobula",2013,1046.4975,7345.79270897647,6651.21972204533,8286.41425616459,1.16337170721387,1.05337043252458,1.31234031258402,1.02477013178157,0.908444681825759,1.13178473678554
"571","mobula","mobula",2014,1071.65865,7062.62984000209,6293.28930041197,8012.28933551235,1.11852648991067,0.996684089446788,1.26892645793776,1.09148296319004,0.962114549647246,1.22491431391455
"572","mobula","mobula",2015,1557.2559,6768.92955539036,5886.06142784825,7805.72702980955,1.07201243553225,0.932190384805408,1.23621266492018,1.6548815841515,1.43507156000401,1.90310227015916
"573","mobula","mobula",2016,1822.0368,6429.18646647492,5472.51664021847,7382.74345201624,1.0182064661802,0.866696254402525,1.16922368952757,2.0385813883299,1.77527770778475,2.39495295022713
"574","mobula","mobula",2017,1702.94325,5817.54871770754,4806.07832647691,6666.83544796497,0.921339854206465,0.761150738822862,1.05584353439966,2.10565433674739,1.83741548479636,2.54880296461165
"575","mobula","mobula",2018,1115.929,4972.11167414716,3794.50329961756,5665.69750057982,0.787445858599047,0.600945052030992,0.897290794191947,1.6144426494617,1.41680510542755,2.11547823543563
"576","mobula","mobula",2019,632.068,4274.12930473153,2849.8100213775,4820.71166208199,0.676904631411957,0.451331596350899,0.7634682570676,1.06375858846597,0.943147417814785,1.59541924620104
"577","nematistius","nematistius",2000,0.6984,43.827125128485,34.7890286273294,52.8754173914202,1.50324339596048,1.19324225311606,1.81359424715371,0.0563558620420974,0.0467119795794448,0.0709969641262802
"578","nematistius","nematistius",2001,1.5341,49.3645034199917,41.1377407349159,55.1941129430436,1.69317206053155,1.41099916782596,1.8931240763406,0.1099048221158,0.0982966602399718,0.131883688075368
"579","nematistius","nematistius",2002,0.5319,52.6212228121197,45.7427417178059,56.0191493892928,1.8048755296585,1.56894786502266,1.92142231825391,0.0357476012298589,0.0335792761907725,0.0411230813605336
"580","nematistius","nematistius",2003,0.4215,54.6279071235022,49.3993812274472,56.6184568888181,1.87370356549293,1.69436834784379,1.94197819633558,0.0272873189336834,0.0263279715885905,0.0301754614596348
"581","nematistius","nematistius",2004,0.099,55.7208725912561,51.9879314457388,56.9590860008968,1.91119160780913,1.78315402587654,1.95366156506449,0.00628340619774898,0.00614681345445689,0.0067345798620456
"582","nematistius","nematistius",2005,0.035,56.7085898984556,54.095026524201,57.5831915607313,1.94506970304743,1.85542608917235,1.97506800134004,0.00218271506701196,0.00214956292358015,0.00228817141895633
"583","nematistius","nematistius",2006,0.123,57.3692984767134,55.6513625446761,57.9312199229627,1.96773160030874,1.90880745602714,1.98700515979151,0.00758234292910634,0.00750879569308494,0.00781640690833926
"584","nematistius","nematistius",2007,0.65,57.7912927532155,56.654084363961,58.1257151061096,1.98220574405933,1.94320019678772,1.99367622477135,0.0397767043675616,0.039547851801349,0.0405751358030268
"585","nematistius","nematistius",2008,0.3863,57.8074832871999,57.1133031108339,57.9789222736244,1.9827610694022,1.95895111694309,1.98864132103626,0.0236329804767717,0.023563099663879,0.0239202261036546
"586","nematistius","nematistius",2009,1.1687,57.6869442960847,57.2733036602053,57.8365830084751,1.97862665625467,1.9644390372319,1.98375917191755,0.0716478824880612,0.0714625102491888,0.0721653395540549
"587","nematistius","nematistius",2010,0.7513,57.2850759121515,57.0173511934152,57.4811986726255,1.96484281822236,1.95566002527859,1.97156970810199,0.0463820293362083,0.0462237763449718,0.0465998159485034
"588","nematistius","nematistius",2011,7.3257,57.0891410137555,56.819595609881,57.3175607862683,1.95812237189629,1.94887713057375,1.96595702939504,0.453809383313962,0.452000879346264,0.455962201055702
"589","nematistius","nematistius",2012,4.3367,54.7296508226577,53.7407918611322,55.4656347141304,1.87719331170347,1.84327605842502,1.90243710584115,0.28022995238179,0.276511528678101,0.285386331551205
"590","nematistius","nematistius",2013,0.654,52.5313273756177,51.0830542992809,53.6342350700921,1.80179217155887,1.7521172971251,1.83962122612752,0.0440288380062684,0.0431234509125135,0.0452771145931242
"591","nematistius","nematistius",2014,8.412,51.4012744403601,49.9082978416232,52.6726832731153,1.76303205195185,1.71182387423554,1.80664059177285,0.57876628930356,0.564796076916505,0.596079733428825
"592","nematistius","nematistius",2015,18.34,50.4288744914854,48.7843709728752,51.8622591496134,1.72967933266915,1.67327387493636,1.7788435435291,1.28616861075376,1.25062109730854,1.32952488990075
"593","nematistius","nematistius",2016,24.151,45.2307733757243,42.6529745049395,47.417588010237,1.55138766624351,1.46297075280779,1.62639406120744,1.88833461698431,1.80124799051173,2.00245905730352
"594","nematistius","nematistius",2017,9.961,34.3352760512394,30.1578158770187,37.9636893967413,1.17767881925158,1.03439450844235,1.30213116202904,1.02598319425457,0.927923938859502,1.16810236995669
"595","nematistius","nematistius",2018,5.17,25.0075534493412,20.4410966549754,29.450073720229,0.857743679551048,0.701117024278881,1.0101193884084,0.731134349022314,0.620843312160057,0.894466750998632
"596","nematistius","nematistius",2019,6.8185,19.9267756056641,15.4382534317131,24.7348939880926,0.683476129090936,0.529522583294048,0.848391627978726,1.21012341673319,0.974892303642389,1.56195504155072
"597","nematistius","nematistius",2020,7.3135,19.8049764973485,15.3958932882505,24.8379755659458,0.679298494699619,0.528069656465619,0.851927262604515,1.30595672076581,1.04132649992549,1.6799572247659
"598","nematistius","nematistius",2021,8.8411,20.7243736956607,16.1367175362179,25.7361055634777,0.71083325228583,0.553479471849577,0.8827325683038,1.50869947222619,1.2149022150901,1.93762155076986
"599","nematistius","nematistius",2022,3.1752,20.4794369063846,15.6631050005822,25.6104281155444,0.702432071285991,0.537234853605709,0.878421909252516,0.5483160076498,0.43846213865551,0.716920628637005
