"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"284","eugerres","eugerres",2008,26.686,100.354063930409,80.3889116391889,123.565670307101,0.363996807397517,0.291580689817576,0.44818822212231,1.61776358697282,1.3138693783465,2.01954656582531
"285","eugerres","eugerres",2009,19.731,106.72622459044,83.6064142694179,133.876333285342,0.387109435283556,0.303250976394198,0.485586293104609,1.0575680117321,0.843093311341413,1.35001892051089
"286","eugerres","eugerres",2010,8.136,115.321209741046,87.3517656459682,146.363199438424,0.418284527072753,0.316835836740178,0.5308777266162,0.373502973589513,0.294287190506118,0.493096097573941
"287","eugerres","eugerres",2011,35.355,127.47597086301,93.2512892116634,163.697526668808,0.462371373880895,0.338234150460374,0.593751510926708,1.32829851777719,1.03438424877442,1.81580484925206
"288","eugerres","eugerres",2012,19.241,142.288130503767,98.2116510334389,180.746731941094,0.516096939231558,0.356226006454515,0.655591122046799,0.598898292762084,0.471466994306633,0.867678300306755
"289","eugerres","eugerres",2013,16.541,161.977834781755,107.41183271792,199.664341031405,0.587513972235415,0.389596222163472,0.724207668729377,0.452272603563188,0.366906462505238,0.682030416971468
"290","eugerres","eugerres",2014,35.923,180.501831907725,116.321607296622,219.348013289525,0.654702838834475,0.421913094786869,0.795602822838763,0.881424449684913,0.725325593199632,1.36774870597069
"291","eugerres","eugerres",2015,38.298,204.923523121859,132.4956315663,246.871822137188,0.743283383408704,0.480578314373941,0.89543513809922,0.827710357538314,0.687066353392684,1.28017294295721
"292","eugerres","eugerres",2016,50.169,225.945492959516,151.333025626936,269.602696728114,0.819532711103298,0.54890391105845,0.977882878194612,0.983390187726112,0.824148213032903,1.46823589772845
"293","eugerres","eugerres",2017,74.477,237.566705271367,166.537111742606,286.070283001157,0.861684309294039,0.604051043010559,1.03761288407745,1.38845148296843,1.15303778070727,1.98063867438604
"294","eugerres","eugerres",2018,77.045,240.550399024779,172.883534829412,286.861002446792,0.872506541677642,0.627070317482525,1.04048092292397,1.41851027718474,1.18950714906196,1.97371723995713
"295","eugerres","eugerres",2019,75.208,230.825359047467,170.428344775091,279.492348079258,0.837232598950125,0.618165034464324,1.01375388707161,1.44302757006342,1.19175841222253,1.95441290833897
"296","eugerres","eugerres",2020,58.924,213.260916803693,160.998665816661,252.934770749234,0.773524158553678,0.58396240328805,0.917426215009972,1.22370027524353,1.03175787899124,1.62092922489523
"297","eugerres","eugerres",2021,43.738,198.778745647986,148.360158333516,239.513338905704,0.720995502927761,0.538120947606449,0.868744994236132,0.974502782000001,0.808766816585095,1.30567696079812
"298","eugerres","eugerres",2022,84.485,192.426415587934,143.788232902755,236.790004663237,0.697954803121148,0.521537999240645,0.85886711853374,1.94450483363598,1.58019379138125,2.60225811025191
"299","eugerres","eugerres",2023,75.399,182.421583817266,135.86150288979,227.739047681193,0.66166602038089,0.492786752855424,0.826038159582554,1.83055791123142,1.46629783884723,2.45789474084462
"300","eugerres","eugerres",2024,84.4,170.860664787891,115.403364645813,216.566889614662,0.61973311350637,0.418582513241686,0.785515337599204,2.18773373452904,1.72601472425275,3.23905322351526
"301","anisotremus","anisotremus",2000,100.4743,458.0208046959,376.799141617981,608.120799742979,0.240371279893844,0.197745803258326,0.319144400135577,1.93200421347321,1.45513543510577,2.34846109450012
"302","anisotremus","anisotremus",2001,88.5596,444.184956492203,359.692548267342,585.06938349842,0.233110167501039,0.188768189804617,0.307046918166938,1.8106372272603,1.37463665113481,2.23595907640547
"303","anisotremus","anisotremus",2002,60.2056,432.64836952552,345.793921190023,553.756847940429,0.227055717252585,0.181474130790069,0.290613965402286,1.29744882486329,1.01369241880741,1.62333425841639
"304","anisotremus","anisotremus",2003,44.41145,425.683454663617,336.310728137679,546.83421860649,0.223400500104057,0.176497310462037,0.286980939879931,0.98865530881337,0.769619370930505,1.25138502020938
"305","anisotremus","anisotremus",2004,75.36185,433.466475279284,340.092092385868,552.376915083454,0.227485062655904,0.178481786614131,0.289889770729035,1.61794596509133,1.26964997183947,2.06216301520106
"306","anisotremus","anisotremus",2005,64.0821,445.28064807337,349.038144699297,554.578699807655,0.23368519113541,0.183176713181941,0.291045276781993,1.30374478455594,1.04679880924149,1.6632346103303
"307","anisotremus","anisotremus",2006,36.4412,460.337598390561,358.838953293613,569.173957466482,0.241587143147054,0.188320219506669,0.298704930509212,0.693686536264228,0.561041119240855,0.889897797351047
"308","anisotremus","anisotremus",2007,36.1871,479.657118420023,371.895322946127,597.525752637478,0.251726109999225,0.195172258217499,0.313584074038653,0.634476415541326,0.509318850008892,0.818324701620685
"309","anisotremus","anisotremus",2008,100.4365,516.399973264377,402.336992399399,643.223019273101,0.27100891758207,0.211148176720691,0.33756619527908,1.51929685471428,1.21974001496671,1.95001918783613
"310","anisotremus","anisotremus",2009,118.061,555.095934415247,432.949251184903,696.125694154304,0.291316723719245,0.227213621236031,0.365329745625763,1.54558842038378,1.23246398694794,1.98164067979392
"311","anisotremus","anisotremus",2010,118.9898,579.894263023049,456.776971288971,734.943250707316,0.304330992777707,0.239718510794857,0.385701365550745,1.42736683282971,1.12623911681714,1.81209187330875
"312","anisotremus","anisotremus",2011,112.9705,596.86651940333,465.351219606072,743.773769033155,0.31323810561404,0.24421831303305,0.390335659387063,1.27918720060943,1.02652721012941,1.64070486962376
"313","anisotremus","anisotremus",2012,140.909,605.685095635711,471.551450290516,753.623432069899,0.317866132188567,0.247472220650295,0.395504804732408,1.54941747530097,1.24526259637355,1.99015202080099
"314","anisotremus","anisotremus",2013,143.036,610.090375681858,477.37507778934,770.758832755472,0.320178042023506,0.250528485302829,0.404497536398866,1.55017418241219,1.22703277488124,1.98113892685767
